row_id,base_model,variant_id,model,dc_solution,rating,label,iteration,timestamp,source,condition_raw,condition5,bias_type,anchor_level,pair_id
BIAS_NUM_HIGH_lvac_lvdc_interlink_converter_mistral_normative_09_20250821_232426,mistral,mistral_normative,normative,LVAC-LVDC interlink converter,3,Important,9,2025-08-21T23:24:26Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,mistral.mistral_normative.LVAC-LVDC interlink converter.9
mistral_normative_00_20250806_190635,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,0,2025-08-06T19:06:35Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.0
mistral_normative_01_20250806_190903,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,1,2025-08-06T19:09:03Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.1
mistral_normative_02_20250806_191135,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,2,2025-08-06T19:11:35Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.2
mistral_normative_03_20250806_191400,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,3,2025-08-06T19:14:00Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.3
mistral_normative_04_20250806_193612,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,4,2025-08-06T19:36:12Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.4
mistral_normative_05_20250806_193840,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,5,2025-08-06T19:38:40Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.5
mistral_normative_06_20250806_194110,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,6,2025-08-06T19:41:10Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.6
mistral_normative_07_20250806_194344,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,7,2025-08-06T19:43:44Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.7
mistral_normative_08_20250806_194612,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,8,2025-08-06T19:46:12Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.8
mistral_normative_09_20250806_215013,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,9,2025-08-06T21:50:13Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.9
mistral_normative_10_20250806_215329,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,10,2025-08-06T21:53:29Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.10
mistral_normative_11_20250806_215618,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,11,2025-08-06T21:56:18Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.11
mistral_normative_12_20250806_215905,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,12,2025-08-06T21:59:05Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.12
mistral_normative_13_20250806_220150,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,13,2025-08-06T22:01:50Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.13
mistral_normative_14_20250806_220434,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,14,2025-08-06T22:04:34Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.14
mistral_normative_15_20250806_220721,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,15,2025-08-06T22:07:21Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.15
mistral_normative_16_20250806_221008,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,16,2025-08-06T22:10:08Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.16
mistral_normative_17_20250806_221315,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,17,2025-08-06T22:13:15Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.17
mistral_normative_18_20250806_221558,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,18,2025-08-06T22:15:58Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.18
mistral_normative_19_20250806_221845,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,19,2025-08-06T22:18:45Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.19
mistral_normative_20_20250806_222152,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,20,2025-08-06T22:21:52Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.20
mistral_normative_21_20250806_222438,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,21,2025-08-06T22:24:38Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.21
mistral_normative_22_20250806_222739,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,22,2025-08-06T22:27:39Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.22
mistral_normative_23_20250806_223031,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,23,2025-08-06T22:30:31Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.23
mistral_normative_24_20250806_223409,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,24,2025-08-06T22:34:09Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.24
mistral_normative_25_20250806_223718,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,25,2025-08-06T22:37:18Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.25
mistral_normative_26_20250806_224005,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,26,2025-08-06T22:40:05Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.26
mistral_normative_27_20250806_224250,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,27,2025-08-06T22:42:50Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.27
mistral_normative_28_20250806_224544,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,28,2025-08-06T22:45:44Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.28
mistral_normative_29_20250806_224829,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,29,2025-08-06T22:48:29Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.29
mistral_normative_30_20250806_225115,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,30,2025-08-06T22:51:15Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.30
mistral_normative_31_20250806_225400,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,31,2025-08-06T22:54:00Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.31
mistral_normative_32_20250806_225646,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,32,2025-08-06T22:56:46Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.32
mistral_normative_33_20250806_225930,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,33,2025-08-06T22:59:30Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.33
mistral_normative_34_20250806_230218,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,34,2025-08-06T23:02:18Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.34
mistral_normative_35_20250806_230802,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,35,2025-08-06T23:08:02Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.35
mistral_normative_36_20250806_231045,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,36,2025-08-06T23:10:45Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.36
mistral_normative_37_20250806_231332,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,37,2025-08-06T23:13:32Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.37
mistral_normative_38_20250806_231619,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,38,2025-08-06T23:16:19Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.38
mistral_normative_39_20250806_231903,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,39,2025-08-06T23:19:03Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.39
mistral_normative_40_20250806_232143,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,40,2025-08-06T23:21:43Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.40
mistral_normative_41_20250806_232441,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,41,2025-08-06T23:24:41Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.41
mistral_normative_42_20250806_232724,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,42,2025-08-06T23:27:24Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.42
mistral_normative_43_20250806_233011,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,43,2025-08-06T23:30:11Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.43
mistral_normative_44_20250806_233259,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,44,2025-08-06T23:32:59Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.44
mistral_normative_45_20250806_233541,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,45,2025-08-06T23:35:41Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.45
mistral_normative_46_20250806_233825,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,46,2025-08-06T23:38:25Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.46
mistral_normative_47_20250806_234108,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,47,2025-08-06T23:41:08Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.47
mistral_normative_48_20250806_234354,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,48,2025-08-06T23:43:54Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.48
mistral_normative_49_20250806_234639,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,49,2025-08-06T23:46:39Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Network design tool for DC solutions.49
BIAS_WORD_network_design_tool_for_dc_solutions_mistral_normative_00_20250820_000528,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,0,2025-08-20T00:05:28Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,mistral.mistral_normative.Network design tool for DC solutions.0
BIAS_WORD_network_design_tool_for_dc_solutions_mistral_normative_01_20250820_094923,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,1,2025-08-20T09:49:23Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,mistral.mistral_normative.Network design tool for DC solutions.1
BIAS_WORD_network_design_tool_for_dc_solutions_mistral_normative_02_20250820_095328,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,2,2025-08-20T09:53:28Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,mistral.mistral_normative.Network design tool for DC solutions.2
BIAS_WORD_network_design_tool_for_dc_solutions_mistral_normative_03_20250820_095947,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,3,2025-08-20T09:59:47Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,mistral.mistral_normative.Network design tool for DC solutions.3
BIAS_WORD_network_design_tool_for_dc_solutions_mistral_normative_04_20250820_100712,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,4,2025-08-20T10:07:12Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,mistral.mistral_normative.Network design tool for DC solutions.4
BIAS_WORD_network_design_tool_for_dc_solutions_mistral_normative_05_20250820_101121,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,5,2025-08-20T10:11:21Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,mistral.mistral_normative.Network design tool for DC solutions.5
BIAS_WORD_network_design_tool_for_dc_solutions_mistral_normative_06_20250820_101547,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,6,2025-08-20T10:15:47Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,mistral.mistral_normative.Network design tool for DC solutions.6
BIAS_WORD_network_design_tool_for_dc_solutions_mistral_normative_07_20250820_101943,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,7,2025-08-20T10:19:43Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,mistral.mistral_normative.Network design tool for DC solutions.7
BIAS_WORD_network_design_tool_for_dc_solutions_mistral_normative_08_20250820_102244,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,8,2025-08-20T10:22:44Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,mistral.mistral_normative.Network design tool for DC solutions.8
BIAS_WORD_network_design_tool_for_dc_solutions_mistral_normative_09_20250820_102601,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,9,2025-08-20T10:26:01Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,mistral.mistral_normative.Network design tool for DC solutions.9
BIAS_EXAMPLE_network_design_tool_for_dc_solutions_mistral_normative_00_20250820_102913,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,0,2025-08-20T10:29:13Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,mistral.mistral_normative.Network design tool for DC solutions.0
BIAS_EXAMPLE_network_design_tool_for_dc_solutions_mistral_normative_01_20250820_103502,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,1,2025-08-20T10:35:02Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,mistral.mistral_normative.Network design tool for DC solutions.1
BIAS_EXAMPLE_network_design_tool_for_dc_solutions_mistral_normative_02_20250820_104204,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,2,2025-08-20T10:42:04Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,mistral.mistral_normative.Network design tool for DC solutions.2
BIAS_EXAMPLE_network_design_tool_for_dc_solutions_mistral_normative_03_20250820_105808,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,3,2025-08-20T10:58:08Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,mistral.mistral_normative.Network design tool for DC solutions.3
BIAS_EXAMPLE_network_design_tool_for_dc_solutions_mistral_normative_04_20250820_110120,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,4,2025-08-20T11:01:20Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,mistral.mistral_normative.Network design tool for DC solutions.4
BIAS_EXAMPLE_network_design_tool_for_dc_solutions_mistral_normative_05_20250820_110456,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,5,2025-08-20T11:04:56Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,mistral.mistral_normative.Network design tool for DC solutions.5
BIAS_EXAMPLE_network_design_tool_for_dc_solutions_mistral_normative_06_20250820_111409,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,6,2025-08-20T11:14:09Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,mistral.mistral_normative.Network design tool for DC solutions.6
BIAS_EXAMPLE_network_design_tool_for_dc_solutions_mistral_normative_07_20250820_111957,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,7,2025-08-20T11:19:57Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,mistral.mistral_normative.Network design tool for DC solutions.7
BIAS_EXAMPLE_network_design_tool_for_dc_solutions_mistral_normative_08_20250820_113406,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,8,2025-08-20T11:34:06Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,mistral.mistral_normative.Network design tool for DC solutions.8
BIAS_EXAMPLE_network_design_tool_for_dc_solutions_mistral_normative_09_20250820_114804,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,9,2025-08-20T11:48:04Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,mistral.mistral_normative.Network design tool for DC solutions.9
BIAS_NUM_LOW_network_design_tool_for_dc_solutions_mistral_normative_00_20250819_231827,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,0,2025-08-19T23:18:27Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,mistral.mistral_normative.Network design tool for DC solutions.0
BIAS_NUM_LOW_network_design_tool_for_dc_solutions_mistral_normative_01_20250819_232123,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,1,2025-08-19T23:21:23Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,mistral.mistral_normative.Network design tool for DC solutions.1
BIAS_NUM_LOW_network_design_tool_for_dc_solutions_mistral_normative_02_20250819_232716,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,2,2025-08-19T23:27:16Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,mistral.mistral_normative.Network design tool for DC solutions.2
BIAS_NUM_LOW_network_design_tool_for_dc_solutions_mistral_normative_03_20250819_233345,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,3,2025-08-19T23:33:45Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,mistral.mistral_normative.Network design tool for DC solutions.3
BIAS_NUM_LOW_network_design_tool_for_dc_solutions_mistral_normative_04_20250819_233710,mistral,mistral_normative,normative,Network design tool for DC solutions,3,Important,4,2025-08-19T23:37:10Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,mistral.mistral_normative.Network design tool for DC solutions.4
BIAS_NUM_LOW_network_design_tool_for_dc_solutions_mistral_normative_05_20250819_234102,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,5,2025-08-19T23:41:02Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,mistral.mistral_normative.Network design tool for DC solutions.5
BIAS_NUM_LOW_network_design_tool_for_dc_solutions_mistral_normative_06_20250819_235052,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,6,2025-08-19T23:50:52Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,mistral.mistral_normative.Network design tool for DC solutions.6
BIAS_NUM_LOW_network_design_tool_for_dc_solutions_mistral_normative_07_20250819_235439,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,7,2025-08-19T23:54:39Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,mistral.mistral_normative.Network design tool for DC solutions.7
BIAS_NUM_LOW_network_design_tool_for_dc_solutions_mistral_normative_08_20250819_235807,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,8,2025-08-19T23:58:07Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,mistral.mistral_normative.Network design tool for DC solutions.8
BIAS_NUM_LOW_network_design_tool_for_dc_solutions_mistral_normative_09_20250820_000142,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,9,2025-08-20T00:01:42Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,mistral.mistral_normative.Network design tool for DC solutions.9
BIAS_NUM_HIGH_network_design_tool_for_dc_solutions_mistral_normative_00_20250819_182231,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,0,2025-08-19T18:22:31Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,mistral.mistral_normative.Network design tool for DC solutions.0
BIAS_NUM_HIGH_network_design_tool_for_dc_solutions_mistral_normative_01_20250819_182602,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,1,2025-08-19T18:26:02Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,mistral.mistral_normative.Network design tool for DC solutions.1
BIAS_NUM_HIGH_network_design_tool_for_dc_solutions_mistral_normative_02_20250819_183338,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,2,2025-08-19T18:33:38Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,mistral.mistral_normative.Network design tool for DC solutions.2
BIAS_NUM_HIGH_network_design_tool_for_dc_solutions_mistral_normative_03_20250819_184322,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,3,2025-08-19T18:43:22Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,mistral.mistral_normative.Network design tool for DC solutions.3
BIAS_NUM_HIGH_network_design_tool_for_dc_solutions_mistral_normative_04_20250819_184717,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,4,2025-08-19T18:47:17Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,mistral.mistral_normative.Network design tool for DC solutions.4
BIAS_NUM_HIGH_network_design_tool_for_dc_solutions_mistral_normative_05_20250819_185319,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,5,2025-08-19T18:53:19Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,mistral.mistral_normative.Network design tool for DC solutions.5
BIAS_NUM_HIGH_network_design_tool_for_dc_solutions_mistral_normative_06_20250819_185750,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,6,2025-08-19T18:57:50Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,mistral.mistral_normative.Network design tool for DC solutions.6
BIAS_NUM_HIGH_network_design_tool_for_dc_solutions_mistral_normative_07_20250819_190423,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,7,2025-08-19T19:04:23Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,mistral.mistral_normative.Network design tool for DC solutions.7
BIAS_NUM_HIGH_network_design_tool_for_dc_solutions_mistral_normative_08_20250819_190809,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,8,2025-08-19T19:08:09Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,mistral.mistral_normative.Network design tool for DC solutions.8
BIAS_NUM_HIGH_network_design_tool_for_dc_solutions_mistral_normative_09_20250819_204107,mistral,mistral_normative,normative,Network design tool for DC solutions,4,Very important,9,2025-08-19T20:41:07Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,mistral.mistral_normative.Network design tool for DC solutions.9
mistral_normative_00_20250810_093322,mistral,mistral_normative,normative,Protection DC system design tool,4,Very important,0,2025-08-10T09:33:22Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Protection DC system design tool.0
mistral_normative_01_20250810_093626,mistral,mistral_normative,normative,Protection DC system design tool,4,Very important,1,2025-08-10T09:36:26Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Protection DC system design tool.1
mistral_normative_02_20250810_150309,mistral,mistral_normative,normative,Protection DC system design tool,4,Very important,2,2025-08-10T15:03:09Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Protection DC system design tool.2
mistral_normative_03_20250810_150718,mistral,mistral_normative,normative,Protection DC system design tool,4,Very important,3,2025-08-10T15:07:18Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Protection DC system design tool.3
mistral_normative_04_20250810_151007,mistral,mistral_normative,normative,Protection DC system design tool,3,Important,4,2025-08-10T15:10:07Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Protection DC system design tool.4
mistral_normative_05_20250810_151302,mistral,mistral_normative,normative,Protection DC system design tool,4,Very important,5,2025-08-10T15:13:02Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Protection DC system design tool.5
mistral_normative_06_20250810_152614,mistral,mistral_normative,normative,Protection DC system design tool,4,Very important,6,2025-08-10T15:26:14Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Protection DC system design tool.6
mistral_normative_07_20250810_153241,mistral,mistral_normative,normative,Protection DC system design tool,4,Very important,7,2025-08-10T15:32:41Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Protection DC system design tool.7
mistral_normative_08_20250810_153532,mistral,mistral_normative,normative,Protection DC system design tool,4,Very important,8,2025-08-10T15:35:32Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Protection DC system design tool.8
mistral_normative_09_20250810_153902,mistral,mistral_normative,normative,Protection DC system design tool,4,Very important,9,2025-08-10T15:39:02Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Protection DC system design tool.9
mistral_normative_10_20250810_154307,mistral,mistral_normative,normative,Protection DC system design tool,4,Very important,10,2025-08-10T15:43:07Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Protection DC system design tool.10
mistral_normative_11_20250810_154906,mistral,mistral_normative,normative,Protection DC system design tool,4,Very important,11,2025-08-10T15:49:06Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Protection DC system design tool.11
mistral_normative_12_20250810_155625,mistral,mistral_normative,normative,Protection DC system design tool,4,Very important,12,2025-08-10T15:56:25Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Protection DC system design tool.12
mistral_normative_13_20250810_161139,mistral,mistral_normative,normative,Protection DC system design tool,4,Very important,13,2025-08-10T16:11:39Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Protection DC system design tool.13
mistral_normative_14_20250810_162046,mistral,mistral_normative,normative,Protection DC system design tool,4,Very important,14,2025-08-10T16:20:46Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Protection DC system design tool.14
mistral_normative_15_20250810_162654,mistral,mistral_normative,normative,Protection DC system design tool,4,Very important,15,2025-08-10T16:26:54Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Protection DC system design tool.15
mistral_normative_16_20250810_163023,mistral,mistral_normative,normative,Protection DC system design tool,4,Very important,16,2025-08-10T16:30:23Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Protection DC system design tool.16
mistral_normative_17_20250810_163538,mistral,mistral_normative,normative,Protection DC system design tool,4,Very important,17,2025-08-10T16:35:38Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Protection DC system design tool.17
mistral_normative_18_20250810_163846,mistral,mistral_normative,normative,Protection DC system design tool,4,Very important,18,2025-08-10T16:38:46Z,llm,NEU,CONTEXT,NA,NA,mistral.mistral_normative.Protection DC system design tool.18
