row_id,source,base_model,variant_id,model,barrier_id,barrier_label,iteration,timestamp,condition
generalist2_mistral_06_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,6.0,20250701_093358,ZEROSHOT
generalist2_mistral_06_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",6.0,20250701_093358,ZEROSHOT
generalist2_mistral_07_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",7.0,20250701_093433,ZEROSHOT
generalist2_mistral_07_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,7.0,20250701_093433,ZEROSHOT
generalist2_mistral_07_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,7.0,20250701_093433,ZEROSHOT
generalist2_mistral_07_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",7.0,20250701_093433,ZEROSHOT
generalist2_mistral_07_b5,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,7.0,20250701_093433,ZEROSHOT
generalist2_mistral_08_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",8.0,20250701_093503,ZEROSHOT
generalist2_mistral_08_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,8.0,20250701_093503,ZEROSHOT
generalist2_mistral_08_b3,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",8.0,20250701_093503,ZEROSHOT
generalist2_mistral_08_b4,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,8.0,20250701_093503,ZEROSHOT
generalist2_mistral_08_b5,llm,mistral,generalist2_mistral,generalist2,7,incompatibility of DC systems components,8.0,20250701_093503,ZEROSHOT
generalist2_mistral_09_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",9.0,20250701_093534,ZEROSHOT
generalist2_mistral_09_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,9.0,20250701_093534,ZEROSHOT
generalist2_mistral_09_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,9.0,20250701_093534,ZEROSHOT
generalist2_mistral_09_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",9.0,20250701_093534,ZEROSHOT
generalist2_mistral_09_b5,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,9.0,20250701_093534,ZEROSHOT
generalist2_mistral_10_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",10.0,20250701_093602,ZEROSHOT
generalist2_mistral_10_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,10.0,20250701_093602,ZEROSHOT
generalist2_mistral_10_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,10.0,20250701_093602,ZEROSHOT
generalist2_mistral_10_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",10.0,20250701_093602,ZEROSHOT
generalist2_mistral_10_b5,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,10.0,20250701_093602,ZEROSHOT
generalist2_mistral_11_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",11.0,20250701_093632,ZEROSHOT
generalist2_mistral_11_b2,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",11.0,20250701_093632,ZEROSHOT
generalist2_mistral_11_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,11.0,20250701_093632,ZEROSHOT
generalist2_mistral_11_b4,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,11.0,20250701_093632,ZEROSHOT
generalist2_mistral_11_b5,llm,mistral,generalist2_mistral,generalist2,11,high costs of DC solutions,11.0,20250701_093632,ZEROSHOT
generalist2_mistral_12_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",12.0,20250701_093710,ZEROSHOT
generalist2_mistral_12_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,12.0,20250701_093710,ZEROSHOT
generalist2_mistral_12_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,12.0,20250701_093710,ZEROSHOT
generalist2_mistral_12_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",12.0,20250701_093710,ZEROSHOT
generalist2_mistral_12_b5,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,12.0,20250701_093710,ZEROSHOT
generalist2_mistral_13_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",13.0,20250701_093742,ZEROSHOT
generalist2_mistral_13_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,13.0,20250701_093742,ZEROSHOT
generalist2_mistral_13_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,13.0,20250701_093742,ZEROSHOT
generalist2_mistral_13_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",13.0,20250701_093742,ZEROSHOT
generalist2_mistral_13_b5,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,13.0,20250701_093742,ZEROSHOT
generalist2_mistral_14_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",14.0,20250701_093812,ZEROSHOT
generalist2_mistral_14_b2,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,14.0,20250701_093812,ZEROSHOT
generalist2_mistral_14_b3,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",14.0,20250701_093812,ZEROSHOT
generalist2_mistral_14_b4,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,14.0,20250701_093812,ZEROSHOT
generalist2_mistral_14_b5,llm,mistral,generalist2_mistral,generalist2,11,high costs of DC solutions,14.0,20250701_093812,ZEROSHOT
generalist2_mistral_15_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",15.0,20250701_093901,ZEROSHOT
generalist2_mistral_15_b10,llm,mistral,generalist2_mistral,generalist2,10,uncertain regulatory roadmap,15.0,20250701_093901,ZEROSHOT
generalist2_mistral_15_b11,llm,mistral,generalist2_mistral,generalist2,11,high costs of DC solutions,15.0,20250701_093901,ZEROSHOT
generalist2_mistral_15_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,15.0,20250701_093901,ZEROSHOT
generalist2_mistral_15_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,15.0,20250701_093901,ZEROSHOT
generalist2_mistral_16_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",16.0,20250701_094109,ZEROSHOT
generalist2_mistral_16_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,16.0,20250701_094109,ZEROSHOT
generalist2_mistral_16_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,16.0,20250701_094109,ZEROSHOT
generalist2_mistral_16_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",16.0,20250701_094109,ZEROSHOT
generalist2_mistral_16_b5,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,16.0,20250701_094109,ZEROSHOT
generalist2_mistral_17_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",17.0,20250701_094151,ZEROSHOT
generalist2_mistral_17_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,17.0,20250701_094151,ZEROSHOT
generalist2_mistral_17_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,17.0,20250701_094151,ZEROSHOT
generalist2_mistral_17_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",17.0,20250701_094151,ZEROSHOT
generalist2_mistral_17_b5,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,17.0,20250701_094151,ZEROSHOT
generalist2_mistral_18_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",18.0,20250701_094218,ZEROSHOT
generalist2_mistral_18_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,18.0,20250701_094218,ZEROSHOT
generalist2_mistral_18_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,18.0,20250701_094218,ZEROSHOT
generalist2_mistral_18_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",18.0,20250701_094218,ZEROSHOT
generalist2_mistral_18_b5,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,18.0,20250701_094218,ZEROSHOT
generalist2_mistral_19_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",19.0,20250701_094252,ZEROSHOT
generalist2_mistral_19_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,19.0,20250701_094252,ZEROSHOT
generalist2_mistral_19_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,19.0,20250701_094252,ZEROSHOT
generalist2_mistral_19_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",19.0,20250701_094252,ZEROSHOT
generalist2_mistral_19_b5,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,19.0,20250701_094252,ZEROSHOT
generalist2_mistral_20_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",20.0,20250701_094359,ZEROSHOT
generalist2_mistral_20_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,20.0,20250701_094359,ZEROSHOT
generalist2_mistral_20_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,20.0,20250701_094359,ZEROSHOT
generalist2_mistral_20_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",20.0,20250701_094359,ZEROSHOT
generalist2_mistral_20_b5,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,20.0,20250701_094359,ZEROSHOT
generalist2_mistral_21_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",21.0,20250701_094432,ZEROSHOT
generalist2_mistral_21_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,21.0,20250701_094432,ZEROSHOT
generalist2_mistral_21_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,21.0,20250701_094432,ZEROSHOT
generalist2_mistral_21_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",21.0,20250701_094432,ZEROSHOT
generalist2_mistral_21_b5,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,21.0,20250701_094432,ZEROSHOT
generalist2_mistral_22_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",22.0,20250701_094534,ZEROSHOT
generalist2_mistral_22_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,22.0,20250701_094534,ZEROSHOT
generalist2_mistral_22_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,22.0,20250701_094534,ZEROSHOT
generalist2_mistral_22_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",22.0,20250701_094534,ZEROSHOT
generalist2_mistral_22_b5,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,22.0,20250701_094534,ZEROSHOT
generalist2_mistral_23_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",23.0,20250701_094608,ZEROSHOT
generalist2_mistral_23_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,23.0,20250701_094608,ZEROSHOT
generalist2_mistral_23_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,23.0,20250701_094608,ZEROSHOT
generalist2_mistral_23_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",23.0,20250701_094608,ZEROSHOT
generalist2_mistral_23_b5,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,23.0,20250701_094608,ZEROSHOT
generalist2_mistral_24_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",24.0,20250701_094700,ZEROSHOT
generalist2_mistral_24_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,24.0,20250701_094700,ZEROSHOT
generalist2_mistral_24_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,24.0,20250701_094700,ZEROSHOT
generalist2_mistral_24_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",24.0,20250701_094700,ZEROSHOT
generalist2_mistral_24_b5,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,24.0,20250701_094700,ZEROSHOT
generalist2_mistral_25_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",25.0,20250701_094729,ZEROSHOT
generalist2_mistral_25_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,25.0,20250701_094729,ZEROSHOT
generalist2_mistral_25_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,25.0,20250701_094729,ZEROSHOT
generalist2_mistral_25_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",25.0,20250701_094729,ZEROSHOT
generalist2_mistral_25_b5,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,25.0,20250701_094729,ZEROSHOT
generalist2_mistral_26_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",26.0,20250701_094756,ZEROSHOT
generalist2_mistral_26_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,26.0,20250701_094756,ZEROSHOT
generalist2_mistral_26_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,26.0,20250701_094756,ZEROSHOT
generalist2_mistral_26_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",26.0,20250701_094756,ZEROSHOT
generalist2_mistral_26_b5,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,26.0,20250701_094756,ZEROSHOT
generalist2_mistral_27_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",27.0,20250701_094835,ZEROSHOT
generalist2_mistral_27_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,27.0,20250701_094835,ZEROSHOT
generalist2_mistral_27_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,27.0,20250701_094835,ZEROSHOT
generalist2_mistral_27_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",27.0,20250701_094835,ZEROSHOT
generalist2_mistral_27_b5,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,27.0,20250701_094835,ZEROSHOT
generalist2_mistral_28_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",28.0,20250701_094904,ZEROSHOT
generalist2_mistral_28_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,28.0,20250701_094904,ZEROSHOT
generalist2_mistral_28_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,28.0,20250701_094904,ZEROSHOT
generalist2_mistral_28_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",28.0,20250701_094904,ZEROSHOT
generalist2_mistral_28_b5,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,28.0,20250701_094904,ZEROSHOT
generalist2_mistral_29_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",29.0,20250701_094931,ZEROSHOT
generalist2_mistral_29_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,29.0,20250701_094931,ZEROSHOT
generalist2_mistral_29_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,29.0,20250701_094931,ZEROSHOT
generalist2_mistral_29_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",29.0,20250701_094931,ZEROSHOT
generalist2_mistral_29_b5,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,29.0,20250701_094931,ZEROSHOT
generalist2_mistral_30_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",30.0,20250701_095006,ZEROSHOT
generalist2_mistral_30_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,30.0,20250701_095006,ZEROSHOT
generalist2_mistral_30_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,30.0,20250701_095006,ZEROSHOT
generalist2_mistral_30_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",30.0,20250701_095006,ZEROSHOT
generalist2_mistral_30_b5,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,30.0,20250701_095006,ZEROSHOT
generalist2_mistral_31_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",31.0,20250701_095049,ZEROSHOT
generalist2_mistral_31_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,31.0,20250701_095049,ZEROSHOT
generalist2_mistral_31_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,31.0,20250701_095049,ZEROSHOT
generalist2_mistral_31_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",31.0,20250701_095049,ZEROSHOT
generalist2_mistral_31_b5,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,31.0,20250701_095049,ZEROSHOT
generalist2_mistral_32_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",32.0,20250701_095116,ZEROSHOT
generalist2_mistral_32_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,32.0,20250701_095116,ZEROSHOT
generalist2_mistral_32_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,32.0,20250701_095116,ZEROSHOT
generalist2_mistral_32_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",32.0,20250701_095116,ZEROSHOT
generalist2_mistral_32_b5,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,32.0,20250701_095116,ZEROSHOT
generalist2_mistral_33_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",33.0,20250701_095146,ZEROSHOT
generalist2_mistral_33_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,33.0,20250701_095146,ZEROSHOT
generalist2_mistral_33_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,33.0,20250701_095146,ZEROSHOT
generalist2_mistral_33_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",33.0,20250701_095146,ZEROSHOT
generalist2_mistral_33_b5,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,33.0,20250701_095146,ZEROSHOT
generalist2_mistral_34_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",34.0,20250701_095213,ZEROSHOT
generalist2_mistral_34_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,34.0,20250701_095213,ZEROSHOT
generalist2_mistral_34_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,34.0,20250701_095213,ZEROSHOT
generalist2_mistral_34_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",34.0,20250701_095213,ZEROSHOT
generalist2_mistral_34_b5,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,34.0,20250701_095213,ZEROSHOT
generalist2_mistral_35_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",35.0,20250701_095241,ZEROSHOT
generalist2_mistral_35_b10,llm,mistral,generalist2_mistral,generalist2,10,uncertain regulatory roadmap,35.0,20250701_095241,ZEROSHOT
generalist2_mistral_35_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,35.0,20250701_095241,ZEROSHOT
generalist2_mistral_35_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,35.0,20250701_095241,ZEROSHOT
generalist2_mistral_35_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",35.0,20250701_095241,ZEROSHOT
generalist2_mistral_36_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",36.0,20250701_095317,ZEROSHOT
generalist2_mistral_36_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,36.0,20250701_095317,ZEROSHOT
generalist2_mistral_36_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,36.0,20250701_095317,ZEROSHOT
generalist2_mistral_36_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",36.0,20250701_095317,ZEROSHOT
generalist2_mistral_36_b5,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,36.0,20250701_095317,ZEROSHOT
generalist2_mistral_37_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",37.0,20250701_095353,ZEROSHOT
generalist2_mistral_37_b10,llm,mistral,generalist2_mistral,generalist2,10,uncertain regulatory roadmap,37.0,20250701_095353,ZEROSHOT
generalist2_mistral_37_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,37.0,20250701_095353,ZEROSHOT
generalist2_mistral_37_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,37.0,20250701_095353,ZEROSHOT
generalist2_mistral_37_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",37.0,20250701_095353,ZEROSHOT
generalist2_mistral_38_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",38.0,20250701_095432,ZEROSHOT
generalist2_mistral_38_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,38.0,20250701_095432,ZEROSHOT
generalist2_mistral_38_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,38.0,20250701_095432,ZEROSHOT
generalist2_mistral_38_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",38.0,20250701_095432,ZEROSHOT
generalist2_mistral_38_b5,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,38.0,20250701_095432,ZEROSHOT
generalist2_mistral_39_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",39.0,20250701_095552,ZEROSHOT
generalist2_mistral_39_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,39.0,20250701_095552,ZEROSHOT
generalist2_mistral_39_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,39.0,20250701_095552,ZEROSHOT
generalist2_mistral_39_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",39.0,20250701_095552,ZEROSHOT
generalist2_mistral_39_b5,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,39.0,20250701_095552,ZEROSHOT
generalist2_mistral_40_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",40.0,20250701_095623,ZEROSHOT
generalist2_mistral_40_b10,llm,mistral,generalist2_mistral,generalist2,10,uncertain regulatory roadmap,40.0,20250701_095623,ZEROSHOT
generalist2_mistral_40_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,40.0,20250701_095623,ZEROSHOT
generalist2_mistral_40_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,40.0,20250701_095623,ZEROSHOT
generalist2_mistral_40_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",40.0,20250701_095623,ZEROSHOT
generalist2_mistral_41_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",41.0,20250701_095653,ZEROSHOT
generalist2_mistral_41_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,41.0,20250701_095653,ZEROSHOT
generalist2_mistral_41_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,41.0,20250701_095653,ZEROSHOT
generalist2_mistral_41_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",41.0,20250701_095653,ZEROSHOT
generalist2_mistral_41_b5,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,41.0,20250701_095653,ZEROSHOT
generalist2_mistral_42_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",42.0,20250701_095719,ZEROSHOT
generalist2_mistral_42_b10,llm,mistral,generalist2_mistral,generalist2,10,uncertain regulatory roadmap,42.0,20250701_095719,ZEROSHOT
generalist2_mistral_42_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,42.0,20250701_095719,ZEROSHOT
generalist2_mistral_42_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,42.0,20250701_095719,ZEROSHOT
generalist2_mistral_42_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",42.0,20250701_095719,ZEROSHOT
generalist2_mistral_43_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",43.0,20250701_095749,ZEROSHOT
generalist2_mistral_43_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,43.0,20250701_095749,ZEROSHOT
generalist2_mistral_43_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,43.0,20250701_095749,ZEROSHOT
generalist2_mistral_43_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",43.0,20250701_095749,ZEROSHOT
generalist2_mistral_43_b5,llm,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,43.0,20250701_095749,ZEROSHOT
generalist2_mistral_44_b1,llm,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",44.0,20250701_095814,ZEROSHOT
generalist2_mistral_44_b2,llm,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,44.0,20250701_095814,ZEROSHOT
generalist2_mistral_44_b3,llm,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,44.0,20250701_095814,ZEROSHOT
generalist2_mistral_44_b4,llm,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",44.0,20250701_095814,ZEROSHOT
