anchor_level,barrier_id,barrier_id_status,barrier_label,barrier_label_text,base_model,bias_type,condition,group,is_hallucinated,iteration,label_status,model,model_label,official_label,row_id,scenario,source,timestamp,variant_id
,4,wrong_id_matchable,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",llama-pro,,,llm,0.0,40.0,matched,normative,"Uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",normative_llamapro_40_b3,,llm,20250701_005206,normative_llamapro
,5,wrong_id_matchable,,lack of pilot projects,llama-pro,,,llm,0.0,40.0,matched,normative,Lack of pilot projects,lack of pilot projects,normative_llamapro_40_b4,,llm,20250701_005206,normative_llamapro
,6,wrong_id_matchable,,public perception of DC and readiness to 'champion' installations from DC projects,llama-pro,,,llm,0.0,40.0,matched,normative,Public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,normative_llamapro_40_b5,,llm,20250701_005206,normative_llamapro
,1,correct_id,,"power losses, quality and safety issues",llama-pro,,,llm,0.0,41.0,matched,normative,"Power losses, quality and safety issues","power losses, quality and safety issues",normative_llamapro_41_b1,,llm,20250701_005301,normative_llamapro
,3,wrong_id_matchable,,lack of use-cases in which DC is advantageous,llama-pro,,,llm,0.0,41.0,matched,normative,Lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,normative_llamapro_41_b2,,llm,20250701_005301,normative_llamapro
,4,wrong_id_matchable,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",llama-pro,,,llm,0.0,41.0,matched,normative,"Uncertainty about utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",normative_llamapro_41_b3,,llm,20250701_005301,normative_llamapro
,5,wrong_id_matchable,,lack of pilot projects,llama-pro,,,llm,0.0,41.0,matched,normative,Lack of pilot projects,lack of pilot projects,normative_llamapro_41_b4,,llm,20250701_005301,normative_llamapro
,6,wrong_id_matchable,,public perception of DC and readiness to 'champion' installations from DC projects,llama-pro,,,llm,0.0,41.0,matched,normative,Public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,normative_llamapro_41_b5,,llm,20250701_005301,normative_llamapro
,3,wrong_id_matchable,,lack of use-cases in which DC is advantageous,llama-pro,,,llm,0.0,42.0,matched,normative,Lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,normative_llamapro_42_b1,,llm,20250701_005501,normative_llamapro
,4,wrong_id_matchable,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",llama-pro,,,llm,0.0,42.0,matched,normative,"Uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",normative_llamapro_42_b2,,llm,20250701_005501,normative_llamapro
,11,wrong_id_matchable,,high costs of DC solutions,llama-pro,,,llm,0.0,42.0,matched,normative,High costs of DC solutions,high costs of DC solutions,normative_llamapro_42_b3,,llm,20250701_005501,normative_llamapro
,7,wrong_id_matchable,,incompatibility of DC systems components,llama-pro,,,llm,0.0,42.0,matched,normative,Incompatibility of DC systems components,incompatibility of DC systems components,normative_llamapro_42_b4,,llm,20250701_005501,normative_llamapro
,9,wrong_id_matchable,,lack of enough trained personnel in DC systems,llama-pro,,,llm,0.0,42.0,matched,normative,Lack of trained personnel in DC systems,lack of enough trained personnel in DC systems,normative_llamapro_42_b5,,llm,20250701_005501,normative_llamapro
,1,correct_id,,"power losses, quality and safety issues",llama-pro,,,llm,0.0,43.0,matched,normative,"power losses, quality and safety issues","power losses, quality and safety issues",normative_llamapro_43_b1,,llm,20250701_084049,normative_llamapro
,2,correct_id,,reduced reliability in DC devices,llama-pro,,,llm,0.0,43.0,matched,normative,reduced reliability in DC devices,reduced reliability in DC devices,normative_llamapro_43_b2,,llm,20250701_084049,normative_llamapro
,3,correct_id,,lack of use-cases in which DC is advantageous,llama-pro,,,llm,0.0,43.0,matched,normative,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,normative_llamapro_43_b3,,llm,20250701_084049,normative_llamapro
,4,correct_id,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",llama-pro,,,llm,0.0,43.0,matched,normative,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",normative_llamapro_43_b4,,llm,20250701_084049,normative_llamapro
,5,correct_id,,lack of pilot projects,llama-pro,,,llm,0.0,43.0,matched,normative,lack of pilot projects,lack of pilot projects,normative_llamapro_43_b5,,llm,20250701_084049,normative_llamapro
,3,wrong_id_matchable,,lack of use-cases in which DC is advantageous,llama-pro,,,llm,0.0,44.0,matched,normative,Lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,normative_llamapro_44_b1,,llm,20250701_084228,normative_llamapro
,7,wrong_id_matchable,,incompatibility of DC systems components,llama-pro,,,llm,0.0,44.0,matched,normative,Incompatibility of DC systems components,incompatibility of DC systems components,normative_llamapro_44_b2,,llm,20250701_084228,normative_llamapro
,6,wrong_id_matchable,,public perception of DC and readiness to 'champion' installations from DC projects,llama-pro,,,llm,0.0,44.0,matched,normative,Public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,normative_llamapro_44_b3,,llm,20250701_084228,normative_llamapro
,11,wrong_id_matchable,,high costs of DC solutions,llama-pro,,,llm,0.0,44.0,matched,normative,High costs of DC solutions,high costs of DC solutions,normative_llamapro_44_b4,,llm,20250701_084228,normative_llamapro
,10,wrong_id_matchable,,uncertain regulatory roadmap,llama-pro,,,llm,0.0,44.0,matched,normative,Uncertain regulatory roadmap,uncertain regulatory roadmap,normative_llamapro_44_b5,,llm,20250701_084228,normative_llamapro
,1,correct_id,,"power losses, quality and safety issues",llama-pro,,,llm,0.0,45.0,matched,normative,"power losses, quality and safety issues","power losses, quality and safety issues",normative_llamapro_45_b1,,llm,20250701_084333,normative_llamapro
,2,correct_id,,reduced reliability in DC devices,llama-pro,,,llm,0.0,45.0,matched,normative,reduced reliability in DC devices,reduced reliability in DC devices,normative_llamapro_45_b2,,llm,20250701_084333,normative_llamapro
,4,wrong_id_matchable,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",llama-pro,,,llm,0.0,45.0,matched,normative,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",normative_llamapro_45_b3,,llm,20250701_084333,normative_llamapro
,3,wrong_id_matchable,,lack of use-cases in which DC is advantageous,llama-pro,,,llm,0.0,45.0,matched,normative,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,normative_llamapro_45_b4,,llm,20250701_084333,normative_llamapro
,6,wrong_id_matchable,,public perception of DC and readiness to 'champion' installations from DC projects,llama-pro,,,llm,0.0,45.0,matched,normative,public perception of DC and readiness to 'champion' installations from DC projects.,public perception of DC and readiness to 'champion' installations from DC projects,normative_llamapro_45_b5,,llm,20250701_084333,normative_llamapro
,1,correct_id,,"power losses, quality and safety issues",llama-pro,,,llm,0.0,46.0,matched,normative,"Power losses, quality, and safety issues.","power losses, quality and safety issues",normative_llamapro_46_b1,,llm,20250701_084530,normative_llamapro
,3,wrong_id_matchable,,lack of use-cases in which DC is advantageous,llama-pro,,,llm,0.0,46.0,matched,normative,Lack of use-cases in which DC is advantageous.,lack of use-cases in which DC is advantageous,normative_llamapro_46_b2,,llm,20250701_084530,normative_llamapro
,4,wrong_id_matchable,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",llama-pro,,,llm,0.0,46.0,matched,normative,"Uncertain utility interaction (net metering, utility ownership, and agreed standards).","uncertain utility interaction (net metering, utility ownership, and agreed standards)",normative_llamapro_46_b3,,llm,20250701_084530,normative_llamapro
,7,wrong_id_matchable,,incompatibility of DC systems components,llama-pro,,,llm,0.0,46.0,matched,normative,Incompatibility of DC systems components.,incompatibility of DC systems components,normative_llamapro_46_b4,,llm,20250701_084530,normative_llamapro
,6,wrong_id_matchable,,public perception of DC and readiness to 'champion' installations from DC projects,llama-pro,,,llm,0.0,46.0,matched,normative,Public perception of DC and readiness to 'champion' installations from DC projects.,public perception of DC and readiness to 'champion' installations from DC projects,normative_llamapro_46_b5,,llm,20250701_084530,normative_llamapro
,1,correct_id,,"power losses, quality and safety issues",llama-pro,,,llm,0.0,47.0,matched,normative,"power losses, quality and safety issues","power losses, quality and safety issues",normative_llamapro_47_b1,,llm,20250701_084636,normative_llamapro
,2,correct_id,,reduced reliability in DC devices,llama-pro,,,llm,0.0,47.0,matched,normative,reduced reliability in DC devices,reduced reliability in DC devices,normative_llamapro_47_b2,,llm,20250701_084636,normative_llamapro
,4,wrong_id_matchable,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",llama-pro,,,llm,0.0,47.0,matched,normative,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",normative_llamapro_47_b3,,llm,20250701_084636,normative_llamapro
,5,wrong_id_matchable,,lack of pilot projects,llama-pro,,,llm,0.0,47.0,matched,normative,lack of pilot projects,lack of pilot projects,normative_llamapro_47_b4,,llm,20250701_084636,normative_llamapro
,6,wrong_id_matchable,,public perception of DC and readiness to 'champion' installations from DC projects,llama-pro,,,llm,0.0,47.0,matched,normative,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,normative_llamapro_47_b5,,llm,20250701_084636,normative_llamapro
,1,correct_id,,"power losses, quality and safety issues",llama-pro,,,llm,0.0,48.0,matched,normative,"Power losses, quality and safety issues","power losses, quality and safety issues",normative_llamapro_48_b1,,llm,20250701_084802,normative_llamapro
,2,correct_id,,reduced reliability in DC devices,llama-pro,,,llm,0.0,48.0,matched,normative,Reduced reliability in DC devices,reduced reliability in DC devices,normative_llamapro_48_b2,,llm,20250701_084802,normative_llamapro
,3,correct_id,,lack of use-cases in which DC is advantageous,llama-pro,,,llm,0.0,48.0,matched,normative,Lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,normative_llamapro_48_b3,,llm,20250701_084802,normative_llamapro
,4,correct_id,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",llama-pro,,,llm,0.0,48.0,matched,normative,"Uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",normative_llamapro_48_b4,,llm,20250701_084802,normative_llamapro
,5,correct_id,,lack of pilot projects,llama-pro,,,llm,0.0,48.0,matched,normative,Lack of pilot projects,lack of pilot projects,normative_llamapro_48_b5,,llm,20250701_084802,normative_llamapro
,1,correct_id,,"power losses, quality and safety issues",llama-pro,,,llm,0.0,49.0,matched,normative,"power losses, quality and safety issues","power losses, quality and safety issues",normative_llamapro_49_b1,,llm,20250701_084941,normative_llamapro
,10,correct_id,,uncertain regulatory roadmap,llama-pro,,,llm,0.0,49.0,matched,normative,uncertain regulatory roadmap,uncertain regulatory roadmap,normative_llamapro_49_b10,,llm,20250701_084941,normative_llamapro
,2,correct_id,,reduced reliability in DC devices,llama-pro,,,llm,0.0,49.0,matched,normative,reduced reliability in DC devices,reduced reliability in DC devices,normative_llamapro_49_b2,,llm,20250701_084941,normative_llamapro
,3,correct_id,,lack of use-cases in which DC is advantageous,llama-pro,,,llm,0.0,49.0,matched,normative,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,normative_llamapro_49_b3,,llm,20250701_084941,normative_llamapro
,4,correct_id,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",llama-pro,,,llm,0.0,49.0,matched,normative,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",normative_llamapro_49_b4,,llm,20250701_084941,normative_llamapro
,1,correct_id,,"power losses, quality and safety issues",llama-pro,,,llm,0.0,0.0,matched,subject_matter2,"Power losses, quality and safety issues","power losses, quality and safety issues",subject_matter2_llamapro_00_b1,,llm,20250630_232042,subject_matter2_llamapro
,4,wrong_id_matchable,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",llama-pro,,,llm,0.0,0.0,matched,subject_matter2,"Uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",subject_matter2_llamapro_00_b2,,llm,20250630_232042,subject_matter2_llamapro
,5,wrong_id_matchable,,lack of pilot projects,llama-pro,,,llm,0.0,0.0,matched,subject_matter2,Lack of pilot projects,lack of pilot projects,subject_matter2_llamapro_00_b3,,llm,20250630_232042,subject_matter2_llamapro
,7,wrong_id_matchable,,incompatibility of DC systems components,llama-pro,,,llm,0.0,0.0,matched,subject_matter2,Incompatibility of DC systems components,incompatibility of DC systems components,subject_matter2_llamapro_00_b4,,llm,20250630_232042,subject_matter2_llamapro
,8,wrong_id_matchable,,misconception and lack of knowledge leads to lengthy/expensive design and permit process,llama-pro,,,llm,0.0,0.0,matched,subject_matter2,Misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,subject_matter2_llamapro_00_b5,,llm,20250630_232042,subject_matter2_llamapro
,1,correct_id,,"power losses, quality and safety issues",llama-pro,,,llm,0.0,1.0,matched,subject_matter2,"Power losses, quality and safety issues","power losses, quality and safety issues",subject_matter2_llamapro_01_b1,,llm,20250630_232242,subject_matter2_llamapro
,2,correct_id,,reduced reliability in DC devices,llama-pro,,,llm,0.0,1.0,matched,subject_matter2,Reduced reliability in DC devices,reduced reliability in DC devices,subject_matter2_llamapro_01_b2,,llm,20250630_232242,subject_matter2_llamapro
,3,correct_id,,lack of use-cases in which DC is advantageous,llama-pro,,,llm,0.0,1.0,matched,subject_matter2,Lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,subject_matter2_llamapro_01_b3,,llm,20250630_232242,subject_matter2_llamapro
,4,correct_id,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",llama-pro,,,llm,0.0,1.0,matched,subject_matter2,"Uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",subject_matter2_llamapro_01_b4,,llm,20250630_232242,subject_matter2_llamapro
,5,correct_id,,lack of pilot projects,llama-pro,,,llm,0.0,1.0,matched,subject_matter2,Lack of pilot projects,lack of pilot projects,subject_matter2_llamapro_01_b5,,llm,20250630_232242,subject_matter2_llamapro
,1,correct_id,,"power losses, quality and safety issues",llama-pro,,,llm,0.0,2.0,matched,subject_matter2,"Power losses, quality, and safety issues","power losses, quality and safety issues",subject_matter2_llamapro_02_b1,,llm,20250630_232354,subject_matter2_llamapro
,2,correct_id,,reduced reliability in DC devices,llama-pro,,,llm,0.0,2.0,matched,subject_matter2,Reduced reliability in DC devices,reduced reliability in DC devices,subject_matter2_llamapro_02_b2,,llm,20250630_232354,subject_matter2_llamapro
,3,correct_id,,lack of use-cases in which DC is advantageous,llama-pro,,,llm,0.0,2.0,matched,subject_matter2,Lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,subject_matter2_llamapro_02_b3,,llm,20250630_232354,subject_matter2_llamapro
,4,correct_id,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",llama-pro,,,llm,0.0,2.0,matched,subject_matter2,"Uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",subject_matter2_llamapro_02_b4,,llm,20250630_232354,subject_matter2_llamapro
,5,correct_id,,lack of pilot projects,llama-pro,,,llm,0.0,2.0,matched,subject_matter2,Lack of pilot projects,lack of pilot projects,subject_matter2_llamapro_02_b5,,llm,20250630_232354,subject_matter2_llamapro
,1,correct_id,,"power losses, quality and safety issues",llama-pro,,,llm,0.0,3.0,matched,subject_matter2,"Power losses, quality and safety issues","power losses, quality and safety issues",subject_matter2_llamapro_03_b1,,llm,20250630_232501,subject_matter2_llamapro
,2,correct_id,,reduced reliability in DC devices,llama-pro,,,llm,0.0,3.0,matched,subject_matter2,Reduced reliability in DC devices,reduced reliability in DC devices,subject_matter2_llamapro_03_b2,,llm,20250630_232501,subject_matter2_llamapro
,3,correct_id,,lack of use-cases in which DC is advantageous,llama-pro,,,llm,0.0,3.0,matched,subject_matter2,Lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,subject_matter2_llamapro_03_b3,,llm,20250630_232501,subject_matter2_llamapro
,4,correct_id,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",llama-pro,,,llm,0.0,3.0,matched,subject_matter2,"Uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",subject_matter2_llamapro_03_b4,,llm,20250630_232501,subject_matter2_llamapro
,5,correct_id,,lack of pilot projects,llama-pro,,,llm,0.0,3.0,matched,subject_matter2,Lack of pilot projects,lack of pilot projects,subject_matter2_llamapro_03_b5,,llm,20250630_232501,subject_matter2_llamapro
,1,correct_id,,"power losses, quality and safety issues",llama-pro,,,llm,0.0,4.0,matched,subject_matter2,"Power losses, quality, and safety issues","power losses, quality and safety issues",subject_matter2_llamapro_04_b1,,llm,20250630_232627,subject_matter2_llamapro
,2,correct_id,,reduced reliability in DC devices,llama-pro,,,llm,0.0,4.0,matched,subject_matter2,Reduced reliability in DC devices,reduced reliability in DC devices,subject_matter2_llamapro_04_b2,,llm,20250630_232627,subject_matter2_llamapro
,3,correct_id,,lack of use-cases in which DC is advantageous,llama-pro,,,llm,0.0,4.0,matched,subject_matter2,Lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,subject_matter2_llamapro_04_b3,,llm,20250630_232627,subject_matter2_llamapro
,4,correct_id,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",llama-pro,,,llm,0.0,4.0,matched,subject_matter2,"Uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",subject_matter2_llamapro_04_b4,,llm,20250630_232627,subject_matter2_llamapro
,5,correct_id,,lack of pilot projects,llama-pro,,,llm,0.0,4.0,matched,subject_matter2,Lack of pilot projects,lack of pilot projects,subject_matter2_llamapro_04_b5,,llm,20250630_232627,subject_matter2_llamapro
,1,correct_id,,"power losses, quality and safety issues",llama-pro,,,llm,0.0,5.0,matched,subject_matter2,"power losses, quality and safety issues","power losses, quality and safety issues",subject_matter2_llamapro_05_b1,,llm,20250630_232802,subject_matter2_llamapro
,2,correct_id,,reduced reliability in DC devices,llama-pro,,,llm,0.0,5.0,matched,subject_matter2,reduced reliability in DC devices,reduced reliability in DC devices,subject_matter2_llamapro_05_b2,,llm,20250630_232802,subject_matter2_llamapro
,4,wrong_id_matchable,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",llama-pro,,,llm,0.0,5.0,matched,subject_matter2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",subject_matter2_llamapro_05_b3,,llm,20250630_232802,subject_matter2_llamapro
,5,wrong_id_matchable,,lack of pilot projects,llama-pro,,,llm,0.0,5.0,matched,subject_matter2,lack of pilot projects,lack of pilot projects,subject_matter2_llamapro_05_b4,,llm,20250630_232802,subject_matter2_llamapro
,6,wrong_id_matchable,,public perception of DC and readiness to 'champion' installations from DC projects,llama-pro,,,llm,0.0,5.0,matched,subject_matter2,public perception of DC and readiness to 'champion' installations from DC projects.,public perception of DC and readiness to 'champion' installations from DC projects,subject_matter2_llamapro_05_b5,,llm,20250630_232802,subject_matter2_llamapro
,1,correct_id,,"power losses, quality and safety issues",llama-pro,,,llm,0.0,6.0,matched,subject_matter2,"Power losses, quality and safety issues","power losses, quality and safety issues",subject_matter2_llamapro_06_b1,,llm,20250630_233106,subject_matter2_llamapro
,3,wrong_id_matchable,,lack of use-cases in which DC is advantageous,llama-pro,,,llm,0.0,6.0,matched,subject_matter2,Lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,subject_matter2_llamapro_06_b2,,llm,20250630_233106,subject_matter2_llamapro
,4,wrong_id_matchable,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",llama-pro,,,llm,0.0,6.0,matched,subject_matter2,"Uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",subject_matter2_llamapro_06_b3,,llm,20250630_233106,subject_matter2_llamapro
,5,wrong_id_matchable,,lack of pilot projects,llama-pro,,,llm,0.0,6.0,matched,subject_matter2,Lack of pilot projects,lack of pilot projects,subject_matter2_llamapro_06_b4,,llm,20250630_233106,subject_matter2_llamapro
,6,wrong_id_matchable,,public perception of DC and readiness to 'champion' installations from DC projects,llama-pro,,,llm,0.0,6.0,matched,subject_matter2,Public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,subject_matter2_llamapro_06_b5,,llm,20250630_233106,subject_matter2_llamapro
,1,correct_id,,"power losses, quality and safety issues",llama-pro,,,llm,0.0,7.0,matched,subject_matter2,"power losses, quality and safety issues","power losses, quality and safety issues",subject_matter2_llamapro_07_b1,,llm,20250630_233449,subject_matter2_llamapro
,2,correct_id,,reduced reliability in DC devices,llama-pro,,,llm,0.0,7.0,matched,subject_matter2,reduced reliability in DC devices,reduced reliability in DC devices,subject_matter2_llamapro_07_b2,,llm,20250630_233449,subject_matter2_llamapro
,3,correct_id,,lack of use-cases in which DC is advantageous,llama-pro,,,llm,0.0,7.0,matched,subject_matter2,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,subject_matter2_llamapro_07_b3,,llm,20250630_233449,subject_matter2_llamapro
,4,correct_id,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",llama-pro,,,llm,0.0,7.0,matched,subject_matter2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",subject_matter2_llamapro_07_b4,,llm,20250630_233449,subject_matter2_llamapro
,5,correct_id,,lack of pilot projects,llama-pro,,,llm,0.0,7.0,matched,subject_matter2,lack of pilot projects,lack of pilot projects,subject_matter2_llamapro_07_b5,,llm,20250630_233449,subject_matter2_llamapro
,1,correct_id,,"power losses, quality and safety issues",llama-pro,,,llm,0.0,8.0,matched,subject_matter2,"Power losses, quality and safety issues","power losses, quality and safety issues",subject_matter2_llamapro_08_b1,,llm,20250630_233745,subject_matter2_llamapro
,2,correct_id,,reduced reliability in DC devices,llama-pro,,,llm,0.0,8.0,matched,subject_matter2,Reduced reliability in DC devices,reduced reliability in DC devices,subject_matter2_llamapro_08_b2,,llm,20250630_233745,subject_matter2_llamapro
,3,correct_id,,lack of use-cases in which DC is advantageous,llama-pro,,,llm,0.0,8.0,matched,subject_matter2,Lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,subject_matter2_llamapro_08_b3,,llm,20250630_233745,subject_matter2_llamapro
,4,correct_id,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",llama-pro,,,llm,0.0,8.0,matched,subject_matter2,"Uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",subject_matter2_llamapro_08_b4,,llm,20250630_233745,subject_matter2_llamapro
,5,correct_id,,lack of pilot projects,llama-pro,,,llm,0.0,8.0,matched,subject_matter2,Lack of pilot projects.,lack of pilot projects,subject_matter2_llamapro_08_b5,,llm,20250630_233745,subject_matter2_llamapro
,1,correct_id,,"power losses, quality and safety issues",llama-pro,,,llm,0.0,9.0,matched,subject_matter2,"power losses, quality and safety issues","power losses, quality and safety issues",subject_matter2_llamapro_09_b1,,llm,20250630_233916,subject_matter2_llamapro
,2,correct_id,,reduced reliability in DC devices,llama-pro,,,llm,0.0,9.0,matched,subject_matter2,reduced reliability in DC devices,reduced reliability in DC devices,subject_matter2_llamapro_09_b2,,llm,20250630_233916,subject_matter2_llamapro
,3,correct_id,,lack of use-cases in which DC is advantageous,llama-pro,,,llm,0.0,9.0,matched,subject_matter2,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,subject_matter2_llamapro_09_b3,,llm,20250630_233916,subject_matter2_llamapro
,4,correct_id,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",llama-pro,,,llm,0.0,9.0,matched,subject_matter2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",subject_matter2_llamapro_09_b4,,llm,20250630_233916,subject_matter2_llamapro
,5,correct_id,,lack of pilot projects,llama-pro,,,llm,0.0,9.0,matched,subject_matter2,lack of pilot projects,lack of pilot projects,subject_matter2_llamapro_09_b5,,llm,20250630_233916,subject_matter2_llamapro
,10,correct_id,,uncertain regulatory roadmap,llama-pro,,,llm,0.0,10.0,matched,subject_matter2,Uncertain regulatory roadmap,uncertain regulatory roadmap,subject_matter2_llamapro_10_b10,,llm,20250630_234021,subject_matter2_llamapro
,5,correct_id,,lack of pilot projects,llama-pro,,,llm,0.0,10.0,matched,subject_matter2,Lack of pilot projects,lack of pilot projects,subject_matter2_llamapro_10_b5,,llm,20250630_234021,subject_matter2_llamapro
,6,correct_id,,public perception of DC and readiness to 'champion' installations from DC projects,llama-pro,,,llm,0.0,10.0,matched,subject_matter2,Public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,subject_matter2_llamapro_10_b6,,llm,20250630_234021,subject_matter2_llamapro
,7,correct_id,,incompatibility of DC systems components,llama-pro,,,llm,0.0,10.0,matched,subject_matter2,Incompatibility of DC systems components,incompatibility of DC systems components,subject_matter2_llamapro_10_b7,,llm,20250630_234021,subject_matter2_llamapro
,8,correct_id,,misconception and lack of knowledge leads to lengthy/expensive design and permit process,llama-pro,,,llm,0.0,10.0,matched,subject_matter2,Misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,subject_matter2_llamapro_10_b8,,llm,20250630_234021,subject_matter2_llamapro
,2,correct_id,,reduced reliability in DC devices,llama-pro,,,llm,0.0,11.0,matched,subject_matter2,reduced reliability in DC devices,reduced reliability in DC devices,subject_matter2_llamapro_11_b2,,llm,20250630_234139,subject_matter2_llamapro
,4,correct_id,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",llama-pro,,,llm,0.0,11.0,matched,subject_matter2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",subject_matter2_llamapro_11_b4,,llm,20250630_234139,subject_matter2_llamapro
,5,correct_id,,lack of pilot projects,llama-pro,,,llm,0.0,11.0,matched,subject_matter2,lack of pilot projects,lack of pilot projects,subject_matter2_llamapro_11_b5,,llm,20250630_234139,subject_matter2_llamapro
,7,correct_id,,incompatibility of DC systems components,llama-pro,,,llm,0.0,11.0,matched,subject_matter2,incompatibility of DC systems components,incompatibility of DC systems components,subject_matter2_llamapro_11_b7,,llm,20250630_234139,subject_matter2_llamapro
,8,correct_id,,misconception and lack of knowledge leads to lengthy/expensive design and permit process,llama-pro,,,llm,0.0,11.0,matched,subject_matter2,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,subject_matter2_llamapro_11_b8,,llm,20250630_234139,subject_matter2_llamapro
,1,correct_id,,"power losses, quality and safety issues",llama-pro,,,llm,0.0,12.0,matched,subject_matter2,"Power losses, quality, and safety issues","power losses, quality and safety issues",subject_matter2_llamapro_12_b1,,llm,20250630_235034,subject_matter2_llamapro
,7,wrong_id_matchable,,incompatibility of DC systems components,llama-pro,,,llm,0.0,12.0,matched,subject_matter2,Incompatibility of DC systems components,incompatibility of DC systems components,subject_matter2_llamapro_12_b2,,llm,20250630_235034,subject_matter2_llamapro
