row_id,base_model,variant_id,model,barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,iteration,timestamp,dict_barrier_id,original_barrier_id
subject_matter_llamapro_05_b5,llama-pro,subject_matter_llamapro,subject_matter,10,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,wrong_id_matchable,FALSE,5,20250630_232802,10,5
subject_matter_llamapro_06_b1,llama-pro,subject_matter_llamapro,subject_matter,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,6,20250630_233106,1,1
subject_matter_llamapro_06_b2,llama-pro,subject_matter_llamapro,subject_matter,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,FALSE,6,20250630_233106,3,2
subject_matter_llamapro_06_b3,llama-pro,subject_matter_llamapro,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,6,20250630_233106,4,3
subject_matter_llamapro_06_b4,llama-pro,subject_matter_llamapro,subject_matter,5,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,FALSE,6,20250630_233106,5,4
subject_matter_llamapro_06_b5,llama-pro,subject_matter_llamapro,subject_matter,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,6,20250630_233106,6,5
subject_matter_llamapro_07_b1,llama-pro,subject_matter_llamapro,subject_matter,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,FALSE,7,20250630_233449,1,1
subject_matter_llamapro_07_b2,llama-pro,subject_matter_llamapro,subject_matter,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,FALSE,7,20250630_233449,2,2
subject_matter_llamapro_07_b3,llama-pro,subject_matter_llamapro,subject_matter,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,FALSE,7,20250630_233449,3,3
subject_matter_llamapro_07_b4,llama-pro,subject_matter_llamapro,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,7,20250630_233449,4,4
subject_matter_llamapro_07_b5,llama-pro,subject_matter_llamapro,subject_matter,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,FALSE,7,20250630_233449,5,5
subject_matter_llamapro_08_b1,llama-pro,subject_matter_llamapro,subject_matter,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,8,20250630_233745,1,1
subject_matter_llamapro_08_b2,llama-pro,subject_matter_llamapro,subject_matter,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,FALSE,8,20250630_233745,2,2
subject_matter_llamapro_08_b3,llama-pro,subject_matter_llamapro,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,8,20250630_233745,4,3
subject_matter_llamapro_08_b4,llama-pro,subject_matter_llamapro,subject_matter,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,FALSE,8,20250630_233745,3,4
subject_matter_llamapro_08_b5,llama-pro,subject_matter_llamapro,subject_matter,11,high costs of DC solutions,high costs of DC solutions,matched,wrong_id_matchable,FALSE,8,20250630_233745,11,5
subject_matter_llamapro_09_b1,llama-pro,subject_matter_llamapro,subject_matter,1,"power losses, quality and safety issues","Power losses, quality and safety issues",matched,correct_id,FALSE,9,20250630_233916,1,1
subject_matter_llamapro_09_b2,llama-pro,subject_matter_llamapro,subject_matter,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,FALSE,9,20250630_233916,3,2
subject_matter_llamapro_09_b3,llama-pro,subject_matter_llamapro,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,9,20250630_233916,4,3
subject_matter_llamapro_09_b4,llama-pro,subject_matter_llamapro,subject_matter,5,lack of pilot projects,Lack of pilot projects,matched,wrong_id_matchable,FALSE,9,20250630_233916,5,4
subject_matter_llamapro_09_b5,llama-pro,subject_matter_llamapro,subject_matter,6,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,9,20250630_233916,6,5
subject_matter_llamapro_10_b1,llama-pro,subject_matter_llamapro,subject_matter,1,"power losses, quality and safety issues","Power losses, quality and safety issues (Barrier 1)",matched,correct_id,FALSE,10,20250630_234021,1,1
subject_matter_llamapro_10_b10,llama-pro,subject_matter_llamapro,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",Uncertain regulatory roadmap (Barrier 10),hallucinated_label,outside_range_id,TRUE,10,20250630_234021,4,10
subject_matter_llamapro_10_b11,llama-pro,subject_matter_llamapro,subject_matter,11,high costs of DC solutions,High costs of DC solutions (Barrier 11),hallucinated_label,outside_range_id,TRUE,10,20250630_234021,11,11
subject_matter_llamapro_10_b2,llama-pro,subject_matter_llamapro,subject_matter,2,reduced reliability in DC devices,Reduced reliability in DC devices (Barrier 2),hallucinated_label,outside_range_id,TRUE,10,20250630_234021,2,2
subject_matter_llamapro_10_b3,llama-pro,subject_matter_llamapro,subject_matter,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous (Barrier 3),matched,correct_id,FALSE,10,20250630_234021,3,3
subject_matter_llamapro_11_b1,llama-pro,subject_matter_llamapro,subject_matter,1,"power losses, quality and safety issues","Power losses, quality, and safety issues (Barrier 1)",matched,correct_id,FALSE,11,20250630_234139,1,1
subject_matter_llamapro_11_b2,llama-pro,subject_matter_llamapro,subject_matter,2,reduced reliability in DC devices,Reduced reliability in DC devices (Barrier 2),hallucinated_label,outside_range_id,TRUE,11,20250630_234139,2,2
subject_matter_llamapro_11_b3,llama-pro,subject_matter_llamapro,subject_matter,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous (Barrier 3),matched,correct_id,FALSE,11,20250630_234139,3,3
subject_matter_llamapro_11_b4,llama-pro,subject_matter_llamapro,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards) (Barrier 4)",matched,correct_id,FALSE,11,20250630_234139,4,4
subject_matter_llamapro_11_b5,llama-pro,subject_matter_llamapro,subject_matter,5,lack of pilot projects,Lack of pilot projects (Barrier 5),hallucinated_label,outside_range_id,TRUE,11,20250630_234139,5,5
subject_matter_llamapro_12_b1,llama-pro,subject_matter_llamapro,subject_matter,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,12,20250630_235034,1,1
subject_matter_llamapro_12_b2,llama-pro,subject_matter_llamapro,subject_matter,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,FALSE,12,20250630_235034,2,2
subject_matter_llamapro_12_b3,llama-pro,subject_matter_llamapro,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,12,20250630_235034,4,3
subject_matter_llamapro_12_b4,llama-pro,subject_matter_llamapro,subject_matter,5,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,FALSE,12,20250630_235034,5,4
subject_matter_llamapro_12_b5,llama-pro,subject_matter_llamapro,subject_matter,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,12,20250630_235034,6,5
subject_matter_llamapro_13_b1,llama-pro,subject_matter_llamapro,subject_matter,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,13,20250630_235207,1,1
subject_matter_llamapro_13_b2,llama-pro,subject_matter_llamapro,subject_matter,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,FALSE,13,20250630_235207,2,2
subject_matter_llamapro_13_b3,llama-pro,subject_matter_llamapro,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,13,20250630_235207,4,3
subject_matter_llamapro_13_b4,llama-pro,subject_matter_llamapro,subject_matter,5,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,FALSE,13,20250630_235207,5,4
subject_matter_llamapro_13_b5,llama-pro,subject_matter_llamapro,subject_matter,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,13,20250630_235207,6,5
subject_matter_llamapro_14_b1,llama-pro,subject_matter_llamapro,subject_matter,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,14,20250630_235451,1,1
subject_matter_llamapro_14_b2,llama-pro,subject_matter_llamapro,subject_matter,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,FALSE,14,20250630_235451,2,2
subject_matter_llamapro_14_b3,llama-pro,subject_matter_llamapro,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertainty in utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,14,20250630_235451,4,3
subject_matter_llamapro_14_b4,llama-pro,subject_matter_llamapro,subject_matter,5,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,FALSE,14,20250630_235451,5,4
subject_matter_llamapro_14_b5,llama-pro,subject_matter_llamapro,subject_matter,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,14,20250630_235451,6,5
subject_matter_llamapro_15_b1,llama-pro,subject_matter_llamapro,subject_matter,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,15,20250630_235637,1,1
subject_matter_llamapro_15_b2,llama-pro,subject_matter_llamapro,subject_matter,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,FALSE,15,20250630_235637,2,2
subject_matter_llamapro_15_b3,llama-pro,subject_matter_llamapro,subject_matter,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,FALSE,15,20250630_235637,3,3
subject_matter_llamapro_15_b4,llama-pro,subject_matter_llamapro,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,15,20250630_235637,4,4
subject_matter_llamapro_15_b5,llama-pro,subject_matter_llamapro,subject_matter,5,lack of pilot projects,lack of pilot projects,matched,correct_id,FALSE,15,20250630_235637,5,5
subject_matter_llamapro_16_b1,llama-pro,subject_matter_llamapro,subject_matter,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,FALSE,16,20250630_235919,1,1
subject_matter_llamapro_16_b2,llama-pro,subject_matter_llamapro,subject_matter,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,FALSE,16,20250630_235919,2,2
subject_matter_llamapro_16_b3,llama-pro,subject_matter_llamapro,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,16,20250630_235919,4,3
subject_matter_llamapro_16_b4,llama-pro,subject_matter_llamapro,subject_matter,5,lack of pilot projects,Lack of pilot projects,matched,wrong_id_matchable,FALSE,16,20250630_235919,5,4
subject_matter_llamapro_16_b5,llama-pro,subject_matter_llamapro,subject_matter,6,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,16,20250630_235919,6,5
subject_matter_llamapro_17_b1,llama-pro,subject_matter_llamapro,subject_matter,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,FALSE,17,20250701_000018,1,1
subject_matter_llamapro_17_b2,llama-pro,subject_matter_llamapro,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,17,20250701_000018,4,2
subject_matter_llamapro_17_b3,llama-pro,subject_matter_llamapro,subject_matter,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,FALSE,17,20250701_000018,3,3
subject_matter_llamapro_17_b4,llama-pro,subject_matter_llamapro,subject_matter,7,incompatibility of DC systems components,Incompatibility of DC systems components,matched,wrong_id_matchable,FALSE,17,20250701_000018,7,4
subject_matter_llamapro_17_b5,llama-pro,subject_matter_llamapro,subject_matter,6,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,17,20250701_000018,6,5
subject_matter_llamapro_18_b1,llama-pro,subject_matter_llamapro,subject_matter,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,18,20250701_000359,1,1
subject_matter_llamapro_18_b2,llama-pro,subject_matter_llamapro,subject_matter,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,FALSE,18,20250701_000359,2,2
subject_matter_llamapro_18_b3,llama-pro,subject_matter_llamapro,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,18,20250701_000359,4,3
subject_matter_llamapro_18_b4,llama-pro,subject_matter_llamapro,subject_matter,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,FALSE,18,20250701_000359,3,4
subject_matter_llamapro_18_b5,llama-pro,subject_matter_llamapro,subject_matter,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,18,20250701_000359,6,5
subject_matter_llamapro_19_b1,llama-pro,subject_matter_llamapro,subject_matter,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,FALSE,19,20250701_000505,3,1
subject_matter_llamapro_19_b2,llama-pro,subject_matter_llamapro,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,19,20250701_000505,4,2
subject_matter_llamapro_19_b3,llama-pro,subject_matter_llamapro,subject_matter,7,incompatibility of DC systems components,Incompatibility of DC systems components,matched,wrong_id_matchable,FALSE,19,20250701_000505,7,3
subject_matter_llamapro_19_b4,llama-pro,subject_matter_llamapro,subject_matter,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,FALSE,19,20250701_000505,8,4
subject_matter_llamapro_19_b5,llama-pro,subject_matter_llamapro,subject_matter,9,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,wrong_id_matchable,FALSE,19,20250701_000505,9,5
subject_matter_llamapro_20_b1,llama-pro,subject_matter_llamapro,subject_matter,1,"power losses, quality and safety issues","Power losses, quality and safety issues (Barrier #1)",matched,correct_id,FALSE,20,20250701_000706,1,1
subject_matter_llamapro_20_b10,llama-pro,subject_matter_llamapro,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",Uncertain regulatory roadmap (Barrier #10),hallucinated_label,outside_range_id,TRUE,20,20250701_000706,4,10
subject_matter_llamapro_20_b2,llama-pro,subject_matter_llamapro,subject_matter,2,reduced reliability in DC devices,Reduced reliability in DC devices (Barrier #2),hallucinated_label,outside_range_id,TRUE,20,20250701_000706,2,2
subject_matter_llamapro_20_b3,llama-pro,subject_matter_llamapro,subject_matter,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous (Barrier #3),matched,correct_id,FALSE,20,20250701_000706,3,3
subject_matter_llamapro_20_b4,llama-pro,subject_matter_llamapro,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards) (Barrier #4)",matched,correct_id,FALSE,20,20250701_000706,4,4
subject_matter_llamapro_21_b1,llama-pro,subject_matter_llamapro,subject_matter,1,"power losses, quality and safety issues","Power losses, quality, and safety issues - High power losses and reduced quality of DC systems can hinder their widespread adoption.",hallucinated_label,outside_range_id,TRUE,21,20250701_000807,1,1
subject_matter_llamapro_21_b2,llama-pro,subject_matter_llamapro,subject_matter,3,lack of use-cases in which DC is advantageous,"Lack of use-cases in which DC is advantageous - Without clear demonstrations of the advantages of using DC technologies, it may be difficult to convince stakeholders to invest in these systems.",hallucinated_label,outside_range_id,TRUE,21,20250701_000807,3,2
subject_matter_llamapro_21_b3,llama-pro,subject_matter_llamapro,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction - Net metering, utility ownership, and agreed standards can create confusion and hinder the integration of DC solutions into existing energy infrastructure.",hallucinated_label,outside_range_id,TRUE,21,20250701_000807,4,3
subject_matter_llamapro_21_b4,llama-pro,subject_matter_llamapro,subject_matter,5,lack of pilot projects,"Lack of pilot projects - Without real-world examples of successful DC applications, it may be difficult to gain acceptance and trust in these technologies.",hallucinated_label,outside_range_id,TRUE,21,20250701_000807,5,4
subject_matter_llamapro_21_b5,llama-pro,subject_matter_llamapro,subject_matter,6,public perception of DC and readiness to 'champion' installations from DC projects,"Public perception of DC and readiness to 'champion' installations from DC projects - The public may have concerns about the safety or reliability of DC systems, which can impact adoption rates.",hallucinated_label,outside_range_id,TRUE,21,20250701_000807,6,5
subject_matter_llamapro_22_b1,llama-pro,subject_matter_llamapro,subject_matter,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,22,20250701_001107,1,1
subject_matter_llamapro_22_b2,llama-pro,subject_matter_llamapro,subject_matter,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,FALSE,22,20250701_001107,2,2
subject_matter_llamapro_22_b3,llama-pro,subject_matter_llamapro,subject_matter,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,FALSE,22,20250701_001107,3,3
subject_matter_llamapro_22_b4,llama-pro,subject_matter_llamapro,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,22,20250701_001107,4,4
subject_matter_llamapro_22_b5,llama-pro,subject_matter_llamapro,subject_matter,5,lack of pilot projects,lack of pilot projects,matched,correct_id,FALSE,22,20250701_001107,5,5
subject_matter_llamapro_23_b1,llama-pro,subject_matter_llamapro,subject_matter,1,"power losses, quality and safety issues","Power losses, quality and safety issues",matched,correct_id,FALSE,23,20250701_001334,1,1
subject_matter_llamapro_23_b2,llama-pro,subject_matter_llamapro,subject_matter,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,FALSE,23,20250701_001334,3,2
subject_matter_llamapro_23_b3,llama-pro,subject_matter_llamapro,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,23,20250701_001334,4,3
subject_matter_llamapro_23_b4,llama-pro,subject_matter_llamapro,subject_matter,5,lack of pilot projects,Lack of pilot projects,matched,wrong_id_matchable,FALSE,23,20250701_001334,5,4
subject_matter_llamapro_23_b5,llama-pro,subject_matter_llamapro,subject_matter,6,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,23,20250701_001334,6,5
subject_matter_llamapro_24_b1,llama-pro,subject_matter_llamapro,subject_matter,1,"power losses, quality and safety issues","Power losses, quality and safety issues",matched,correct_id,FALSE,24,20250701_001438,1,1
subject_matter_llamapro_24_b2,llama-pro,subject_matter_llamapro,subject_matter,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,FALSE,24,20250701_001438,2,2
subject_matter_llamapro_24_b3,llama-pro,subject_matter_llamapro,subject_matter,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,FALSE,24,20250701_001438,3,3
subject_matter_llamapro_24_b4,llama-pro,subject_matter_llamapro,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,24,20250701_001438,4,4
subject_matter_llamapro_24_b5,llama-pro,subject_matter_llamapro,subject_matter,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,FALSE,24,20250701_001438,5,5
subject_matter_llamapro_25_b1,llama-pro,subject_matter_llamapro,subject_matter,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,25,20250701_001616,1,1
subject_matter_llamapro_25_b2,llama-pro,subject_matter_llamapro,subject_matter,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,FALSE,25,20250701_001616,2,2
subject_matter_llamapro_25_b3,llama-pro,subject_matter_llamapro,subject_matter,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,FALSE,25,20250701_001616,3,3
subject_matter_llamapro_25_b4,llama-pro,subject_matter_llamapro,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,25,20250701_001616,4,4
subject_matter_llamapro_25_b5,llama-pro,subject_matter_llamapro,subject_matter,5,lack of pilot projects,lack of pilot projects,matched,correct_id,FALSE,25,20250701_001616,5,5
subject_matter_llamapro_26_b1,llama-pro,subject_matter_llamapro,subject_matter,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,FALSE,26,20250701_001709,1,1
subject_matter_llamapro_26_b2,llama-pro,subject_matter_llamapro,subject_matter,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,FALSE,26,20250701_001709,3,2
subject_matter_llamapro_26_b3,llama-pro,subject_matter_llamapro,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,26,20250701_001709,4,3
subject_matter_llamapro_26_b4,llama-pro,subject_matter_llamapro,subject_matter,7,incompatibility of DC systems components,Incompatibility of DC systems components,matched,wrong_id_matchable,FALSE,26,20250701_001709,7,4
subject_matter_llamapro_26_b5,llama-pro,subject_matter_llamapro,subject_matter,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,FALSE,26,20250701_001709,8,5
subject_matter_llamapro_27_b1,llama-pro,subject_matter_llamapro,subject_matter,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,27,20250701_001806,1,1
subject_matter_llamapro_27_b2,llama-pro,subject_matter_llamapro,subject_matter,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,FALSE,27,20250701_001806,2,2
subject_matter_llamapro_27_b3,llama-pro,subject_matter_llamapro,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,27,20250701_001806,4,3
subject_matter_llamapro_27_b4,llama-pro,subject_matter_llamapro,subject_matter,5,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,FALSE,27,20250701_001806,5,4
subject_matter_llamapro_27_b5,llama-pro,subject_matter_llamapro,subject_matter,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,27,20250701_001806,6,5
subject_matter_llamapro_28_b1,llama-pro,subject_matter_llamapro,subject_matter,1,"power losses, quality and safety issues","Power losses, quality and safety issues",matched,correct_id,FALSE,28,20250701_002023,1,1
subject_matter_llamapro_28_b2,llama-pro,subject_matter_llamapro,subject_matter,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,FALSE,28,20250701_002023,3,2
subject_matter_llamapro_28_b3,llama-pro,subject_matter_llamapro,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,28,20250701_002023,4,3
subject_matter_llamapro_28_b4,llama-pro,subject_matter_llamapro,subject_matter,5,lack of pilot projects,Lack of pilot projects,matched,wrong_id_matchable,FALSE,28,20250701_002023,5,4
subject_matter_llamapro_28_b5,llama-pro,subject_matter_llamapro,subject_matter,6,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects.,matched,wrong_id_matchable,FALSE,28,20250701_002023,6,5
subject_matter_llamapro_29_b1,llama-pro,subject_matter_llamapro,subject_matter,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,29,20250701_002157,1,1
subject_matter_llamapro_29_b2,llama-pro,subject_matter_llamapro,subject_matter,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,FALSE,29,20250701_002157,2,2
subject_matter_llamapro_29_b3,llama-pro,subject_matter_llamapro,subject_matter,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,FALSE,29,20250701_002157,3,3
subject_matter_llamapro_29_b4,llama-pro,subject_matter_llamapro,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,29,20250701_002157,4,4
subject_matter_llamapro_29_b5,llama-pro,subject_matter_llamapro,subject_matter,11,high costs of DC solutions,high costs of DC solutions,matched,wrong_id_matchable,FALSE,29,20250701_002157,11,5
subject_matter_llamapro_30_b1,llama-pro,subject_matter_llamapro,subject_matter,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,FALSE,30,20250701_002745,1,1
subject_matter_llamapro_30_b2,llama-pro,subject_matter_llamapro,subject_matter,7,incompatibility of DC systems components,Incompatibility of DC systems components,matched,wrong_id_matchable,FALSE,30,20250701_002745,7,2
subject_matter_llamapro_30_b3,llama-pro,subject_matter_llamapro,subject_matter,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,FALSE,30,20250701_002745,3,3
subject_matter_llamapro_30_b4,llama-pro,subject_matter_llamapro,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,30,20250701_002745,4,4
subject_matter_llamapro_30_b5,llama-pro,subject_matter_llamapro,subject_matter,11,high costs of DC solutions,High costs of DC solutions,matched,wrong_id_matchable,FALSE,30,20250701_002745,11,5
subject_matter_llamapro_31_b1,llama-pro,subject_matter_llamapro,subject_matter,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,31,20250701_003131,1,1
subject_matter_llamapro_31_b2,llama-pro,subject_matter_llamapro,subject_matter,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,FALSE,31,20250701_003131,2,2
subject_matter_llamapro_31_b3,llama-pro,subject_matter_llamapro,subject_matter,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,FALSE,31,20250701_003131,3,3
subject_matter_llamapro_31_b4,llama-pro,subject_matter_llamapro,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,31,20250701_003131,4,4
