row_id,base_model,variant_id,model,barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,iteration,timestamp,condition
generalist2_mistral_00_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,0,20250701_092819,ZEROSHOT
generalist2_mistral_00_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,0,20250701_092819,ZEROSHOT
generalist2_mistral_00_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,0,20250701_092819,ZEROSHOT
generalist2_mistral_00_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,0,20250701_092819,ZEROSHOT
generalist2_mistral_00_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,0,20250701_092819,ZEROSHOT
generalist2_mistral_01_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,1,20250701_093119,ZEROSHOT
generalist2_mistral_01_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,1,20250701_093119,ZEROSHOT
generalist2_mistral_01_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,1,20250701_093119,ZEROSHOT
generalist2_mistral_01_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,1,20250701_093119,ZEROSHOT
generalist2_mistral_01_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,1,20250701_093119,ZEROSHOT
generalist2_mistral_02_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,2,20250701_093201,ZEROSHOT
generalist2_mistral_02_b10,mistral,generalist2_mistral,generalist2,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,False,2,20250701_093201,ZEROSHOT
generalist2_mistral_02_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,2,20250701_093201,ZEROSHOT
generalist2_mistral_02_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,2,20250701_093201,ZEROSHOT
generalist2_mistral_02_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,2,20250701_093201,ZEROSHOT
generalist2_mistral_03_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,3,20250701_093241,ZEROSHOT
generalist2_mistral_03_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,3,20250701_093241,ZEROSHOT
generalist2_mistral_03_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,3,20250701_093241,ZEROSHOT
generalist2_mistral_03_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,3,20250701_093241,ZEROSHOT
generalist2_mistral_03_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,3,20250701_093241,ZEROSHOT
generalist2_mistral_04_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,4,20250701_093306,ZEROSHOT
generalist2_mistral_04_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,4,20250701_093306,ZEROSHOT
generalist2_mistral_04_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,4,20250701_093306,ZEROSHOT
generalist2_mistral_04_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,4,20250701_093306,ZEROSHOT
generalist2_mistral_04_b6,mistral,generalist2_mistral,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,False,4,20250701_093306,ZEROSHOT
generalist2_mistral_05_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,5,20250701_093332,ZEROSHOT
generalist2_mistral_05_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,5,20250701_093332,ZEROSHOT
generalist2_mistral_05_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,5,20250701_093332,ZEROSHOT
generalist2_mistral_05_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,5,20250701_093332,ZEROSHOT
generalist2_mistral_05_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,5,20250701_093332,ZEROSHOT
generalist2_mistral_06_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,6,20250701_093358,ZEROSHOT
generalist2_mistral_06_b10,mistral,generalist2_mistral,generalist2,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,False,6,20250701_093358,ZEROSHOT
generalist2_mistral_06_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,6,20250701_093358,ZEROSHOT
generalist2_mistral_06_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,6,20250701_093358,ZEROSHOT
generalist2_mistral_06_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,6,20250701_093358,ZEROSHOT
generalist2_mistral_07_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","Power losses, quality and safety issues",matched,correct_id,False,7,20250701_093433,ZEROSHOT
generalist2_mistral_07_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,7,20250701_093433,ZEROSHOT
generalist2_mistral_07_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,7,20250701_093433,ZEROSHOT
generalist2_mistral_07_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,7,20250701_093433,ZEROSHOT
generalist2_mistral_07_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,7,20250701_093433,ZEROSHOT
generalist2_mistral_08_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,8,20250701_093503,ZEROSHOT
generalist2_mistral_08_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,8,20250701_093503,ZEROSHOT
generalist2_mistral_08_b3,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,8,20250701_093503,ZEROSHOT
generalist2_mistral_08_b4,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,False,8,20250701_093503,ZEROSHOT
generalist2_mistral_08_b5,mistral,generalist2_mistral,generalist2,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,wrong_id_matchable,False,8,20250701_093503,ZEROSHOT
generalist2_mistral_09_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,9,20250701_093534,ZEROSHOT
generalist2_mistral_09_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,9,20250701_093534,ZEROSHOT
generalist2_mistral_09_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,9,20250701_093534,ZEROSHOT
generalist2_mistral_09_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,9,20250701_093534,ZEROSHOT
generalist2_mistral_09_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,9,20250701_093534,ZEROSHOT
generalist2_mistral_10_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,10,20250701_093602,ZEROSHOT
generalist2_mistral_10_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,10,20250701_093602,ZEROSHOT
generalist2_mistral_10_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,10,20250701_093602,ZEROSHOT
generalist2_mistral_10_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,10,20250701_093602,ZEROSHOT
generalist2_mistral_10_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,10,20250701_093602,ZEROSHOT
generalist2_mistral_11_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,11,20250701_093632,ZEROSHOT
generalist2_mistral_11_b2,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,11,20250701_093632,ZEROSHOT
generalist2_mistral_11_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,11,20250701_093632,ZEROSHOT
generalist2_mistral_11_b4,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,Lack of pilot projects,matched,wrong_id_matchable,False,11,20250701_093632,ZEROSHOT
generalist2_mistral_11_b5,mistral,generalist2_mistral,generalist2,11,high costs of DC solutions,High costs of DC solutions,matched,wrong_id_matchable,False,11,20250701_093632,ZEROSHOT
generalist2_mistral_12_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,12,20250701_093710,ZEROSHOT
generalist2_mistral_12_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,12,20250701_093710,ZEROSHOT
generalist2_mistral_12_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,12,20250701_093710,ZEROSHOT
generalist2_mistral_12_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,12,20250701_093710,ZEROSHOT
generalist2_mistral_12_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,12,20250701_093710,ZEROSHOT
generalist2_mistral_13_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,13,20250701_093742,ZEROSHOT
generalist2_mistral_13_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,13,20250701_093742,ZEROSHOT
generalist2_mistral_13_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,13,20250701_093742,ZEROSHOT
generalist2_mistral_13_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,13,20250701_093742,ZEROSHOT
generalist2_mistral_13_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,13,20250701_093742,ZEROSHOT
generalist2_mistral_14_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,14,20250701_093812,ZEROSHOT
generalist2_mistral_14_b2,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,False,14,20250701_093812,ZEROSHOT
generalist2_mistral_14_b3,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,14,20250701_093812,ZEROSHOT
generalist2_mistral_14_b4,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,False,14,20250701_093812,ZEROSHOT
generalist2_mistral_14_b5,mistral,generalist2_mistral,generalist2,11,high costs of DC solutions,high costs of DC solutions,matched,wrong_id_matchable,False,14,20250701_093812,ZEROSHOT
generalist2_mistral_15_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,15,20250701_093901,ZEROSHOT
generalist2_mistral_15_b10,mistral,generalist2_mistral,generalist2,10,uncertain regulatory roadmap,"uncertain regulatory roadmap would not be selected because it was requested not to select from the list provided. Instead, I would say that clear regulations and guidelines for DC technologies are needed to foster investment and deployment.",hallucinated_label,outside_range_id,True,15,20250701_093901,ZEROSHOT
generalist2_mistral_15_b11,mistral,generalist2_mistral,generalist2,11,high costs of DC solutions,"high costs of DC solutions were not selected as only five barriers could be chosen. However, cost-effectiveness is a significant factor to consider when promoting DC technologies, especially in comparison to traditional AC systems.",hallucinated_label,outside_range_id,True,15,20250701_093901,ZEROSHOT
generalist2_mistral_15_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,15,20250701_093901,ZEROSHOT
generalist2_mistral_15_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,15,20250701_093901,ZEROSHOT
generalist2_mistral_16_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,16,20250701_094109,ZEROSHOT
generalist2_mistral_16_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,16,20250701_094109,ZEROSHOT
generalist2_mistral_16_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,16,20250701_094109,ZEROSHOT
generalist2_mistral_16_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,16,20250701_094109,ZEROSHOT
generalist2_mistral_16_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,16,20250701_094109,ZEROSHOT
generalist2_mistral_17_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,17,20250701_094151,ZEROSHOT
generalist2_mistral_17_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,17,20250701_094151,ZEROSHOT
generalist2_mistral_17_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,17,20250701_094151,ZEROSHOT
generalist2_mistral_17_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,17,20250701_094151,ZEROSHOT
generalist2_mistral_17_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,17,20250701_094151,ZEROSHOT
generalist2_mistral_18_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,18,20250701_094218,ZEROSHOT
generalist2_mistral_18_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,18,20250701_094218,ZEROSHOT
generalist2_mistral_18_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,18,20250701_094218,ZEROSHOT
generalist2_mistral_18_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,18,20250701_094218,ZEROSHOT
generalist2_mistral_18_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,18,20250701_094218,ZEROSHOT
generalist2_mistral_19_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,19,20250701_094252,ZEROSHOT
generalist2_mistral_19_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,19,20250701_094252,ZEROSHOT
generalist2_mistral_19_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,19,20250701_094252,ZEROSHOT
generalist2_mistral_19_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,19,20250701_094252,ZEROSHOT
generalist2_mistral_19_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,19,20250701_094252,ZEROSHOT
generalist2_mistral_20_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,20,20250701_094359,ZEROSHOT
generalist2_mistral_20_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,20,20250701_094359,ZEROSHOT
generalist2_mistral_20_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,20,20250701_094359,ZEROSHOT
generalist2_mistral_20_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,20,20250701_094359,ZEROSHOT
generalist2_mistral_20_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,20,20250701_094359,ZEROSHOT
generalist2_mistral_21_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,21,20250701_094432,ZEROSHOT
generalist2_mistral_21_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,21,20250701_094432,ZEROSHOT
generalist2_mistral_21_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,21,20250701_094432,ZEROSHOT
generalist2_mistral_21_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,21,20250701_094432,ZEROSHOT
generalist2_mistral_21_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,21,20250701_094432,ZEROSHOT
generalist2_mistral_22_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,22,20250701_094534,ZEROSHOT
generalist2_mistral_22_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,22,20250701_094534,ZEROSHOT
generalist2_mistral_22_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,22,20250701_094534,ZEROSHOT
generalist2_mistral_22_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,22,20250701_094534,ZEROSHOT
generalist2_mistral_22_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,22,20250701_094534,ZEROSHOT
generalist2_mistral_23_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,23,20250701_094608,ZEROSHOT
generalist2_mistral_23_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,23,20250701_094608,ZEROSHOT
generalist2_mistral_23_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,23,20250701_094608,ZEROSHOT
generalist2_mistral_23_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,23,20250701_094608,ZEROSHOT
generalist2_mistral_23_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,23,20250701_094608,ZEROSHOT
generalist2_mistral_24_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,24,20250701_094700,ZEROSHOT
generalist2_mistral_24_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,24,20250701_094700,ZEROSHOT
generalist2_mistral_24_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,24,20250701_094700,ZEROSHOT
generalist2_mistral_24_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,24,20250701_094700,ZEROSHOT
generalist2_mistral_24_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,24,20250701_094700,ZEROSHOT
generalist2_mistral_25_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,25,20250701_094729,ZEROSHOT
generalist2_mistral_25_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,25,20250701_094729,ZEROSHOT
generalist2_mistral_25_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,25,20250701_094729,ZEROSHOT
generalist2_mistral_25_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,25,20250701_094729,ZEROSHOT
generalist2_mistral_25_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,25,20250701_094729,ZEROSHOT
generalist2_mistral_26_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,26,20250701_094756,ZEROSHOT
generalist2_mistral_26_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,26,20250701_094756,ZEROSHOT
generalist2_mistral_26_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,26,20250701_094756,ZEROSHOT
generalist2_mistral_26_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,26,20250701_094756,ZEROSHOT
generalist2_mistral_26_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,26,20250701_094756,ZEROSHOT
generalist2_mistral_27_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,27,20250701_094835,ZEROSHOT
generalist2_mistral_27_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,27,20250701_094835,ZEROSHOT
generalist2_mistral_27_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,27,20250701_094835,ZEROSHOT
generalist2_mistral_27_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,27,20250701_094835,ZEROSHOT
generalist2_mistral_27_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,27,20250701_094835,ZEROSHOT
generalist2_mistral_28_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,28,20250701_094904,ZEROSHOT
generalist2_mistral_28_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,28,20250701_094904,ZEROSHOT
generalist2_mistral_28_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,28,20250701_094904,ZEROSHOT
generalist2_mistral_28_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,28,20250701_094904,ZEROSHOT
generalist2_mistral_28_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,28,20250701_094904,ZEROSHOT
generalist2_mistral_29_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,29,20250701_094931,ZEROSHOT
generalist2_mistral_29_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,29,20250701_094931,ZEROSHOT
