row_id,base_model,variant_id,model,barrier_id,barrier_label,condition,source,scenario,bias_type,anchor_level,iteration,timestamp,arm,rows,n_unique_ids,any_na_ids,ids_list,count_ok,uniq_ok,valid_ids_ok,all_ok
subject_matter_llama_42_b5,llama,subject_matter_llama,subject_matter,5,lack of pilot projects,CONTEXT,llm,CONTEXT,NAN,,42,20250807_183212,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
subject_matter_llama_43_b1,llama,subject_matter_llama,subject_matter,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,43,20250807_183826,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
subject_matter_llama_43_b2,llama,subject_matter_llama,subject_matter,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,NAN,,43,20250807_183826,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
subject_matter_llama_43_b3,llama,subject_matter_llama,subject_matter,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,NAN,,43,20250807_183826,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
subject_matter_llama_43_b4,llama,subject_matter_llama,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,43,20250807_183826,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
subject_matter_llama_43_b5,llama,subject_matter_llama,subject_matter,5,lack of pilot projects,CONTEXT,llm,CONTEXT,NAN,,43,20250807_183826,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
subject_matter_llama_44_b1,llama,subject_matter_llama,subject_matter,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,44,20250807_185017,CONTEXT,5,5,0,"(1, 2, 3, 4, 6)",True,True,True,True
subject_matter_llama_44_b2,llama,subject_matter_llama,subject_matter,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,NAN,,44,20250807_185017,CONTEXT,5,5,0,"(1, 2, 3, 4, 6)",True,True,True,True
subject_matter_llama_44_b4,llama,subject_matter_llama,subject_matter,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,NAN,,44,20250807_185017,CONTEXT,5,5,0,"(1, 2, 3, 4, 6)",True,True,True,True
subject_matter_llama_44_b3,llama,subject_matter_llama,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,44,20250807_185017,CONTEXT,5,5,0,"(1, 2, 3, 4, 6)",True,True,True,True
subject_matter_llama_44_b5,llama,subject_matter_llama,subject_matter,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,NAN,,44,20250807_185017,CONTEXT,5,5,0,"(1, 2, 3, 4, 6)",True,True,True,True
subject_matter_llama_45_b1,llama,subject_matter_llama,subject_matter,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,45,20250807_185505,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
subject_matter_llama_45_b2,llama,subject_matter_llama,subject_matter,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,NAN,,45,20250807_185505,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
subject_matter_llama_45_b3,llama,subject_matter_llama,subject_matter,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,NAN,,45,20250807_185505,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
subject_matter_llama_45_b4,llama,subject_matter_llama,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,45,20250807_185505,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
subject_matter_llama_45_b5,llama,subject_matter_llama,subject_matter,5,lack of pilot projects,CONTEXT,llm,CONTEXT,NAN,,45,20250807_185505,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
subject_matter_llama_46_b1,llama,subject_matter_llama,subject_matter,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,46,20250807_191019,CONTEXT,5,5,0,"(1, 3, 4, 6, 7)",True,True,True,True
subject_matter_llama_46_b2,llama,subject_matter_llama,subject_matter,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,NAN,,46,20250807_191019,CONTEXT,5,5,0,"(1, 3, 4, 6, 7)",True,True,True,True
subject_matter_llama_46_b3,llama,subject_matter_llama,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,46,20250807_191019,CONTEXT,5,5,0,"(1, 3, 4, 6, 7)",True,True,True,True
subject_matter_llama_46_b4,llama,subject_matter_llama,subject_matter,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,NAN,,46,20250807_191019,CONTEXT,5,5,0,"(1, 3, 4, 6, 7)",True,True,True,True
subject_matter_llama_46_b5,llama,subject_matter_llama,subject_matter,7,incompatibility of DC systems components,CONTEXT,llm,CONTEXT,NAN,,46,20250807_191019,CONTEXT,5,5,0,"(1, 3, 4, 6, 7)",True,True,True,True
subject_matter_llama_47_b1,llama,subject_matter_llama,subject_matter,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,47,20250807_191828,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
subject_matter_llama_47_b2,llama,subject_matter_llama,subject_matter,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,NAN,,47,20250807_191828,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
subject_matter_llama_47_b3,llama,subject_matter_llama,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,47,20250807_191828,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
subject_matter_llama_47_b4,llama,subject_matter_llama,subject_matter,5,lack of pilot projects,CONTEXT,llm,CONTEXT,NAN,,47,20250807_191828,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
subject_matter_llama_47_b5,llama,subject_matter_llama,subject_matter,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,NAN,,47,20250807_191828,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
subject_matter_llama_48_b1,llama,subject_matter_llama,subject_matter,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,48,20250807_192322,CONTEXT,5,5,0,"(1, 3, 4, 7, 11)",True,True,True,True
subject_matter_llama_48_b2,llama,subject_matter_llama,subject_matter,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,NAN,,48,20250807_192322,CONTEXT,5,5,0,"(1, 3, 4, 7, 11)",True,True,True,True
subject_matter_llama_48_b3,llama,subject_matter_llama,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,48,20250807_192322,CONTEXT,5,5,0,"(1, 3, 4, 7, 11)",True,True,True,True
subject_matter_llama_48_b4,llama,subject_matter_llama,subject_matter,7,incompatibility of DC systems components,CONTEXT,llm,CONTEXT,NAN,,48,20250807_192322,CONTEXT,5,5,0,"(1, 3, 4, 7, 11)",True,True,True,True
subject_matter_llama_48_b5,llama,subject_matter_llama,subject_matter,11,high costs of DC solutions,CONTEXT,llm,CONTEXT,NAN,,48,20250807_192322,CONTEXT,5,5,0,"(1, 3, 4, 7, 11)",True,True,True,True
subject_matter_llama_49_b1,llama,subject_matter_llama,subject_matter,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,49,20250807_192600,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
subject_matter_llama_49_b2,llama,subject_matter_llama,subject_matter,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,NAN,,49,20250807_192600,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
subject_matter_llama_49_b3,llama,subject_matter_llama,subject_matter,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,NAN,,49,20250807_192600,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
subject_matter_llama_49_b4,llama,subject_matter_llama,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,49,20250807_192600,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
subject_matter_llama_49_b5,llama,subject_matter_llama,subject_matter,5,lack of pilot projects,CONTEXT,llm,CONTEXT,NAN,,49,20250807_192600,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_00_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,0,20250807_140404,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
generalist2_mistral_00_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,NAN,,0,20250807_140404,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
generalist2_mistral_00_b3,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,0,20250807_140404,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
generalist2_mistral_00_b4,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,NAN,,0,20250807_140404,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
generalist2_mistral_00_b5,mistral,generalist2_mistral,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,NAN,,0,20250807_140404,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
generalist2_mistral_01_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,1,20250807_140911,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_01_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,NAN,,1,20250807_140911,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_01_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,NAN,,1,20250807_140911,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_01_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,1,20250807_140911,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_01_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,NAN,,1,20250807_140911,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_02_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,2,20250807_141227,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_02_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,NAN,,2,20250807_141227,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_02_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,NAN,,2,20250807_141227,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_02_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,2,20250807_141227,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_02_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,NAN,,2,20250807_141227,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_03_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,3,20250807_141542,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
generalist2_mistral_03_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,NAN,,3,20250807_141542,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
generalist2_mistral_03_b3,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,3,20250807_141542,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
generalist2_mistral_03_b4,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,NAN,,3,20250807_141542,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
generalist2_mistral_03_b5,mistral,generalist2_mistral,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,NAN,,3,20250807_141542,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
generalist2_mistral_04_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,4,20250807_141803,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_04_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,NAN,,4,20250807_141803,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_04_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,NAN,,4,20250807_141803,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_04_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,4,20250807_141803,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_04_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,NAN,,4,20250807_141803,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_05_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,5,20250807_142035,CONTEXT,5,5,0,"(1, 4, 5, 8, 10)",True,True,True,True
generalist2_mistral_05_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,5,20250807_142035,CONTEXT,5,5,0,"(1, 4, 5, 8, 10)",True,True,True,True
generalist2_mistral_05_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,NAN,,5,20250807_142035,CONTEXT,5,5,0,"(1, 4, 5, 8, 10)",True,True,True,True
generalist2_mistral_05_b8,mistral,generalist2_mistral,generalist2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,CONTEXT,llm,CONTEXT,NAN,,5,20250807_142035,CONTEXT,5,5,0,"(1, 4, 5, 8, 10)",True,True,True,True
generalist2_mistral_05_b10,mistral,generalist2_mistral,generalist2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,NAN,,5,20250807_142035,CONTEXT,5,5,0,"(1, 4, 5, 8, 10)",True,True,True,True
generalist2_mistral_06_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,6,20250807_142248,CONTEXT,5,5,0,"(1, 4, 5, 6, 10)",True,True,True,True
generalist2_mistral_06_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,6,20250807_142248,CONTEXT,5,5,0,"(1, 4, 5, 6, 10)",True,True,True,True
generalist2_mistral_06_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,NAN,,6,20250807_142248,CONTEXT,5,5,0,"(1, 4, 5, 6, 10)",True,True,True,True
generalist2_mistral_06_b6,mistral,generalist2_mistral,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,NAN,,6,20250807_142248,CONTEXT,5,5,0,"(1, 4, 5, 6, 10)",True,True,True,True
generalist2_mistral_06_b10,mistral,generalist2_mistral,generalist2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,NAN,,6,20250807_142248,CONTEXT,5,5,0,"(1, 4, 5, 6, 10)",True,True,True,True
generalist2_mistral_07_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,7,20250807_142513,CONTEXT,5,5,0,"(1, 2, 4, 5, 10)",True,True,True,True
generalist2_mistral_07_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,NAN,,7,20250807_142513,CONTEXT,5,5,0,"(1, 2, 4, 5, 10)",True,True,True,True
generalist2_mistral_07_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,7,20250807_142513,CONTEXT,5,5,0,"(1, 2, 4, 5, 10)",True,True,True,True
generalist2_mistral_07_b3,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,NAN,,7,20250807_142513,CONTEXT,5,5,0,"(1, 2, 4, 5, 10)",True,True,True,True
generalist2_mistral_07_b5,mistral,generalist2_mistral,generalist2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,NAN,,7,20250807_142513,CONTEXT,5,5,0,"(1, 2, 4, 5, 10)",True,True,True,True
generalist2_mistral_08_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,8,20250807_142751,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_08_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,NAN,,8,20250807_142751,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_08_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,NAN,,8,20250807_142751,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_08_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,8,20250807_142751,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_08_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,NAN,,8,20250807_142751,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_10_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,10,20250807_143244,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_10_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,NAN,,10,20250807_143244,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_10_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,NAN,,10,20250807_143244,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_10_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,10,20250807_143244,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_10_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,NAN,,10,20250807_143244,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_11_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,11,20250807_143734,CONTEXT,5,5,0,"(1, 2, 5, 10, 11)",True,True,True,True
generalist2_mistral_11_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,NAN,,11,20250807_143734,CONTEXT,5,5,0,"(1, 2, 5, 10, 11)",True,True,True,True
generalist2_mistral_11_b3,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,NAN,,11,20250807_143734,CONTEXT,5,5,0,"(1, 2, 5, 10, 11)",True,True,True,True
generalist2_mistral_11_b4,mistral,generalist2_mistral,generalist2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,NAN,,11,20250807_143734,CONTEXT,5,5,0,"(1, 2, 5, 10, 11)",True,True,True,True
generalist2_mistral_11_b5,mistral,generalist2_mistral,generalist2,11,high costs of DC solutions,CONTEXT,llm,CONTEXT,NAN,,11,20250807_143734,CONTEXT,5,5,0,"(1, 2, 5, 10, 11)",True,True,True,True
generalist2_mistral_12_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,12,20250807_144027,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_12_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,NAN,,12,20250807_144027,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_12_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,NAN,,12,20250807_144027,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_12_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,12,20250807_144027,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_12_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,NAN,,12,20250807_144027,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_13_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,13,20250807_145015,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
generalist2_mistral_13_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,NAN,,13,20250807_145015,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
generalist2_mistral_13_b3,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,13,20250807_145015,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
generalist2_mistral_13_b4,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,NAN,,13,20250807_145015,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
generalist2_mistral_13_b5,mistral,generalist2_mistral,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,NAN,,13,20250807_145015,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
generalist2_mistral_14_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,14,20250807_145358,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
generalist2_mistral_14_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,NAN,,14,20250807_145358,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
generalist2_mistral_14_b3,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,14,20250807_145358,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
generalist2_mistral_14_b4,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,NAN,,14,20250807_145358,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
generalist2_mistral_14_b5,mistral,generalist2_mistral,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,NAN,,14,20250807_145358,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
generalist2_mistral_15_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,15,20250807_150400,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
generalist2_mistral_15_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,NAN,,15,20250807_150400,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
generalist2_mistral_15_b3,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,15,20250807_150400,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
generalist2_mistral_15_b4,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,NAN,,15,20250807_150400,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
generalist2_mistral_15_b5,mistral,generalist2_mistral,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,NAN,,15,20250807_150400,CONTEXT,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
generalist2_mistral_16_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,16,20250807_150918,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_16_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,NAN,,16,20250807_150918,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_16_b3,mistral,generalist2_mistral,generalist2,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,NAN,,16,20250807_150918,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_16_b4,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,16,20250807_150918,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
generalist2_mistral_16_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,NAN,,16,20250807_150918,CONTEXT,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
