row_id,base_model,variant_id,model,barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,similarity,iteration,timestamp,truncated,barrier_list,bias_type,anchor_level
BIAS_NUM_HIGH_phi4_normative2_05_b5_inverse_order_20250831_205943,phi4,phi4_normative2,normative2,5,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter_05_b1_inverse_order_20250831_205943,phi4,phi4_subject_matter,subject_matter,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter_05_b2_inverse_order_20250831_205943,phi4,phi4_subject_matter,subject_matter,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter_05_b3_inverse_order_20250831_205943,phi4,phi4_subject_matter,subject_matter,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter_05_b4_inverse_order_20250831_205943,phi4,phi4_subject_matter,subject_matter,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter_05_b6_inverse_order_20250831_205943,phi4,phi4_subject_matter,subject_matter,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter2_05_b1_inverse_order_20250831_205943,phi4,phi4_subject_matter2,subject_matter2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter2_05_b2_inverse_order_20250831_205943,phi4,phi4_subject_matter2,subject_matter2,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter2_05_b3_inverse_order_20250831_205943,phi4,phi4_subject_matter2,subject_matter2,3,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter2_05_b4_inverse_order_20250831_205943,phi4,phi4_subject_matter2,subject_matter2,4,incompatibility of DC systems components,incompatibility of DC systems components,matched,wrong_id_matchable,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_phi4_subject_matter2_05_b5_inverse_order_20250831_205943,phi4,phi4_subject_matter2,subject_matter2,5,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist_05_b1_inverse_order_20250831_205943,llama,llama_generalist,generalist,1,high costs of DC solutions,High costs of DC solutions,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist_05_b2_inverse_order_20250831_205943,llama,llama_generalist,generalist,2,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist_05_b3_inverse_order_20250831_205943,llama,llama_generalist,generalist,3,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist_05_b4_inverse_order_20250831_205943,llama,llama_generalist,generalist,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist_05_b5_inverse_order_20250831_205943,llama,llama_generalist,generalist,5,incompatibility of DC systems components,Incompatibility of DC systems components,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist2_05_b1_inverse_order_20250831_205943,llama,llama_generalist2,generalist2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist2_05_b2_inverse_order_20250831_205943,llama,llama_generalist2,generalist2,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist2_05_b3_inverse_order_20250831_205943,llama,llama_generalist2,generalist2,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist2_05_b4_inverse_order_20250831_205943,llama,llama_generalist2,generalist2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_generalist2_05_b5_inverse_order_20250831_205943,llama,llama_generalist2,generalist2,5,incompatibility of DC systems components,compatibility issues between different DC components,hallucinated_label,correct_id,TRUE,0.63,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative_05_b1_inverse_order_20250831_205943,llama,llama_normative,normative,1,high costs of DC solutions,High costs of DC solutions,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative_05_b2_inverse_order_20250831_205943,llama,llama_normative,normative,2,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative_05_b3_inverse_order_20250831_205943,llama,llama_normative,normative,3,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative_05_b4_inverse_order_20250831_205943,llama,llama_normative,normative,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative_05_b5_inverse_order_20250831_205943,llama,llama_normative,normative,5,incompatibility of DC systems components,Incompatibility of DC systems components,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative2_05_b1_inverse_order_20250831_205943,llama,llama_normative2,normative2,1,high costs of DC solutions,High costs of DC solutions,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative2_05_b2_inverse_order_20250831_205943,llama,llama_normative2,normative2,2,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,wrong_id_matchable,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative2_05_b3_inverse_order_20250831_205943,llama,llama_normative2,normative2,3,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,wrong_id_matchable,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative2_05_b4_inverse_order_20250831_205943,llama,llama_normative2,normative2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Misconceptions and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,0.994,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_normative2_05_b5_inverse_order_20250831_205943,llama,llama_normative2,normative2,5,incompatibility of DC systems components,Incompatibility of DC systems components,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_subject_matter_05_b1_inverse_order_20250831_205943,llama,llama_subject_matter,subject_matter,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_subject_matter_05_b2_inverse_order_20250831_205943,llama,llama_subject_matter,subject_matter,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_subject_matter_05_b3_inverse_order_20250831_205943,llama,llama_subject_matter,subject_matter,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_subject_matter_05_b4_inverse_order_20250831_205943,llama,llama_subject_matter,subject_matter,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_subject_matter_05_b5_inverse_order_20250831_205943,llama,llama_subject_matter,subject_matter,5,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_subject_matter2_05_b1_inverse_order_20250831_205943,llama,llama_subject_matter2,subject_matter2,1,high costs of DC solutions,High costs of DC solutions,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_subject_matter2_05_b2_inverse_order_20250831_205943,llama,llama_subject_matter2,subject_matter2,2,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_subject_matter2_05_b3_inverse_order_20250831_205943,llama,llama_subject_matter2,subject_matter2,3,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_subject_matter2_05_b4_inverse_order_20250831_205943,llama,llama_subject_matter2,subject_matter2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Misconceptions and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,0.994,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_subject_matter2_05_b5_inverse_order_20250831_205943,llama,llama_subject_matter2,subject_matter2,5,incompatibility of DC systems components,Incompatibility of DC systems components,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_generalist_05_b1_inverse_order_20250831_205943,mistral,mistral_generalist,generalist,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_generalist_05_b2_inverse_order_20250831_205943,mistral,mistral_generalist,generalist,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_generalist_05_b3_inverse_order_20250831_205943,mistral,mistral_generalist,generalist,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_generalist_05_b4_inverse_order_20250831_205943,mistral,mistral_generalist,generalist,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_generalist_05_b5_inverse_order_20250831_205943,mistral,mistral_generalist,generalist,5,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_generalist2_05_b1_inverse_order_20250831_205943,mistral,mistral_generalist2,generalist2,1,high costs of DC solutions,High costs of DC solutions,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_generalist2_05_b2_inverse_order_20250831_205943,mistral,mistral_generalist2,generalist2,2,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_generalist2_05_b3_inverse_order_20250831_205943,mistral,mistral_generalist2,generalist2,3,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_generalist2_05_b4_inverse_order_20250831_205943,mistral,mistral_generalist2,generalist2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_generalist2_05_b5_inverse_order_20250831_205943,mistral,mistral_generalist2,generalist2,5,incompatibility of DC systems components,Incompatibility of DC systems components,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative_05_b1_inverse_order_20250831_205943,mistral,mistral_normative,normative,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative_05_b2_inverse_order_20250831_205943,mistral,mistral_normative,normative,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative_05_b3_inverse_order_20250831_205943,mistral,mistral_normative,normative,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative_05_b4_inverse_order_20250831_205943,mistral,mistral_normative,normative,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative_05_b5_inverse_order_20250831_205943,mistral,mistral_normative,normative,5,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative2_05_b1_inverse_order_20250831_205943,mistral,mistral_normative2,normative2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative2_05_b2_inverse_order_20250831_205943,mistral,mistral_normative2,normative2,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative2_05_b3_inverse_order_20250831_205943,mistral,mistral_normative2,normative2,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative2_05_b4_inverse_order_20250831_205943,mistral,mistral_normative2,normative2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative2_05_b5_inverse_order_20250831_205943,mistral,mistral_normative2,normative2,5,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_subject_matter_05_b1_inverse_order_20250831_205943,mistral,mistral_subject_matter,subject_matter,1,high costs of DC solutions,High costs of DC solutions,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_subject_matter_05_b2_inverse_order_20250831_205943,mistral,mistral_subject_matter,subject_matter,2,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_subject_matter_05_b3_inverse_order_20250831_205943,mistral,mistral_subject_matter,subject_matter,3,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_subject_matter_05_b4_inverse_order_20250831_205943,mistral,mistral_subject_matter,subject_matter,4,incompatibility of DC systems components,Incompatibility of DC systems components,matched,wrong_id_matchable,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_subject_matter_05_b5_inverse_order_20250831_205943,mistral,mistral_subject_matter,subject_matter,5,lack of pilot projects,Lack of pilot projects,matched,wrong_id_matchable,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_subject_matter2_05_b1_inverse_order_20250831_205943,mistral,mistral_subject_matter2,subject_matter2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_subject_matter2_05_b2_inverse_order_20250831_205943,mistral,mistral_subject_matter2,subject_matter2,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_subject_matter2_05_b3_inverse_order_20250831_205943,mistral,mistral_subject_matter2,subject_matter2,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_subject_matter2_05_b4_inverse_order_20250831_205943,mistral,mistral_subject_matter2,subject_matter2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_subject_matter2_05_b5_inverse_order_20250831_205943,mistral,mistral_subject_matter2,subject_matter2,5,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_generalist_05_b1_inverse_order_20250831_205943,gemma3,gemma3_generalist,generalist,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_generalist_05_b2_inverse_order_20250831_205943,gemma3,gemma3_generalist,generalist,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_generalist_05_b3_inverse_order_20250831_205943,gemma3,gemma3_generalist,generalist,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_generalist_05_b4_inverse_order_20250831_205943,gemma3,gemma3_generalist,generalist,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_generalist_05_b5_inverse_order_20250831_205943,gemma3,gemma3_generalist,generalist,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_generalist2_05_b1_inverse_order_20250831_205943,gemma3,gemma3_generalist2,generalist2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_generalist2_05_b2_inverse_order_20250831_205943,gemma3,gemma3_generalist2,generalist2,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_generalist2_05_b3_inverse_order_20250831_205943,gemma3,gemma3_generalist2,generalist2,3,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_generalist2_05_b4_inverse_order_20250831_205943,gemma3,gemma3_generalist2,generalist2,4,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_generalist2_05_b5_inverse_order_20250831_205943,gemma3,gemma3_generalist2,generalist2,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_normative_05_b1_inverse_order_20250831_205943,gemma3,gemma3_normative,normative,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_normative_05_b2_inverse_order_20250831_205943,gemma3,gemma3_normative,normative,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_normative_05_b3_inverse_order_20250831_205943,gemma3,gemma3_normative,normative,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_normative_05_b4_inverse_order_20250831_205943,gemma3,gemma3_normative,normative,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_normative_05_b5_inverse_order_20250831_205943,gemma3,gemma3_normative,normative,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_normative2_05_b1_inverse_order_20250831_205943,gemma3,gemma3_normative2,normative2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_normative2_05_b2_inverse_order_20250831_205943,gemma3,gemma3_normative2,normative2,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_normative2_05_b3_inverse_order_20250831_205943,gemma3,gemma3_normative2,normative2,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_normative2_05_b4_inverse_order_20250831_205943,gemma3,gemma3_normative2,normative2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_normative2_05_b5_inverse_order_20250831_205943,gemma3,gemma3_normative2,normative2,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_subject_matter_05_b1_inverse_order_20250831_205943,gemma3,gemma3_subject_matter,subject_matter,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_subject_matter_05_b2_inverse_order_20250831_205943,gemma3,gemma3_subject_matter,subject_matter,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_gemma3_subject_matter_05_b3_inverse_order_20250831_205943,gemma3,gemma3_subject_matter,subject_matter,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,5,20250831_205943,no,INVERSE_ORDER,BIAS_NUM_HIGH,high
