row_id,source,condition,base_model,variant_id,model,rating,label,iteration,timestamp
phi4_normative_22_20250622_212534,llm,ZEROSHOT,phi4,phi4_normative,normative,3,Feasible,22.0,20250622_212534
phi4_normative2_22_20250622_212534,llm,ZEROSHOT,phi4,phi4_normative2,normative2,3,Feasible,22.0,20250622_212534
phi4_subject_matter_22_20250622_212534,llm,ZEROSHOT,phi4,phi4_subject_matter,subject_matter,3,Feasible,22.0,20250622_212534
phi4_subject_matter2_22_20250622_212534,llm,ZEROSHOT,phi4,phi4_subject_matter2,subject_matter2,3,Feasible,22.0,20250622_212534
phi4_generalist_23_20250622_212906,llm,ZEROSHOT,phi4,phi4_generalist,generalist,3,Feasible,23.0,20250622_212906
phi4_generalist2_23_20250622_212906,llm,ZEROSHOT,phi4,phi4_generalist2,generalist2,3,Feasible,23.0,20250622_212906
phi4_normative_23_20250622_212906,llm,ZEROSHOT,phi4,phi4_normative,normative,3,Feasible,23.0,20250622_212906
phi4_normative2_23_20250622_212906,llm,ZEROSHOT,phi4,phi4_normative2,normative2,3,Feasible,23.0,20250622_212906
phi4_subject_matter_23_20250622_212906,llm,ZEROSHOT,phi4,phi4_subject_matter,subject_matter,3,Feasible,23.0,20250622_212906
phi4_subject_matter2_23_20250622_212906,llm,ZEROSHOT,phi4,phi4_subject_matter2,subject_matter2,3,Feasible,23.0,20250622_212906
phi4_generalist_24_20250622_212957,llm,ZEROSHOT,phi4,phi4_generalist,generalist,3,Feasible,24.0,20250622_212957
phi4_generalist2_24_20250622_212957,llm,ZEROSHOT,phi4,phi4_generalist2,generalist2,3,Feasible,24.0,20250622_212957
phi4_normative_24_20250622_212957,llm,ZEROSHOT,phi4,phi4_normative,normative,3,Feasible,24.0,20250622_212957
phi4_normative2_24_20250622_212957,llm,ZEROSHOT,phi4,phi4_normative2,normative2,3,Feasible,24.0,20250622_212957
phi4_subject_matter_24_20250622_212957,llm,ZEROSHOT,phi4,phi4_subject_matter,subject_matter,3,Feasible,24.0,20250622_212957
phi4_subject_matter2_24_20250622_212957,llm,ZEROSHOT,phi4,phi4_subject_matter2,subject_matter2,3,Feasible,24.0,20250622_212957
phi4_generalist_25_20250622_213054,llm,ZEROSHOT,phi4,phi4_generalist,generalist,3,Feasible,25.0,20250622_213054
phi4_generalist2_25_20250622_213054,llm,ZEROSHOT,phi4,phi4_generalist2,generalist2,3,Feasible,25.0,20250622_213054
phi4_normative_25_20250622_213054,llm,ZEROSHOT,phi4,phi4_normative,normative,4,Very feasible,25.0,20250622_213054
phi4_normative2_25_20250622_213054,llm,ZEROSHOT,phi4,phi4_normative2,normative2,3,Feasible,25.0,20250622_213054
phi4_subject_matter_25_20250622_213054,llm,ZEROSHOT,phi4,phi4_subject_matter,subject_matter,3,Feasible,25.0,20250622_213054
phi4_subject_matter2_25_20250622_213054,llm,ZEROSHOT,phi4,phi4_subject_matter2,subject_matter2,3,Feasible,25.0,20250622_213054
phi4_generalist_26_20250622_213145,llm,ZEROSHOT,phi4,phi4_generalist,generalist,3,Feasible,26.0,20250622_213145
phi4_generalist2_26_20250622_213145,llm,ZEROSHOT,phi4,phi4_generalist2,generalist2,3,Feasible,26.0,20250622_213145
phi4_normative_26_20250622_213145,llm,ZEROSHOT,phi4,phi4_normative,normative,4,Very feasible,26.0,20250622_213145
phi4_normative2_26_20250622_213145,llm,ZEROSHOT,phi4,phi4_normative2,normative2,3,Feasible,26.0,20250622_213145
phi4_subject_matter_26_20250622_213145,llm,ZEROSHOT,phi4,phi4_subject_matter,subject_matter,3,Feasible,26.0,20250622_213145
phi4_subject_matter2_26_20250622_213145,llm,ZEROSHOT,phi4,phi4_subject_matter2,subject_matter2,3,Feasible,26.0,20250622_213145
phi4_generalist_27_20250622_213245,llm,ZEROSHOT,phi4,phi4_generalist,generalist,3,Feasible,27.0,20250622_213245
phi4_generalist2_27_20250622_213245,llm,ZEROSHOT,phi4,phi4_generalist2,generalist2,3,Feasible,27.0,20250622_213245
phi4_normative_27_20250622_213245,llm,ZEROSHOT,phi4,phi4_normative,normative,3,Feasible,27.0,20250622_213245
phi4_normative2_27_20250622_213245,llm,ZEROSHOT,phi4,phi4_normative2,normative2,3,Feasible,27.0,20250622_213245
phi4_subject_matter_27_20250622_213245,llm,ZEROSHOT,phi4,phi4_subject_matter,subject_matter,3,Feasible,27.0,20250622_213245
phi4_subject_matter2_27_20250622_213245,llm,ZEROSHOT,phi4,phi4_subject_matter2,subject_matter2,3,Feasible,27.0,20250622_213245
phi4_generalist_28_20250622_213336,llm,ZEROSHOT,phi4,phi4_generalist,generalist,4,Very feasible,28.0,20250622_213336
phi4_generalist2_28_20250622_213336,llm,ZEROSHOT,phi4,phi4_generalist2,generalist2,3,Feasible,28.0,20250622_213336
phi4_normative_28_20250622_213336,llm,ZEROSHOT,phi4,phi4_normative,normative,3,Feasible,28.0,20250622_213336
phi4_normative2_28_20250622_213336,llm,ZEROSHOT,phi4,phi4_normative2,normative2,3,Feasible,28.0,20250622_213336
phi4_subject_matter_28_20250622_213336,llm,ZEROSHOT,phi4,phi4_subject_matter,subject_matter,3,Feasible,28.0,20250622_213336
phi4_subject_matter2_28_20250622_213336,llm,ZEROSHOT,phi4,phi4_subject_matter2,subject_matter2,3,Feasible,28.0,20250622_213336
phi4_generalist_29_20250622_213421,llm,ZEROSHOT,phi4,phi4_generalist,generalist,3,Feasible,29.0,20250622_213421
phi4_generalist2_29_20250622_213421,llm,ZEROSHOT,phi4,phi4_generalist2,generalist2,3,Feasible,29.0,20250622_213421
phi4_normative_29_20250622_213421,llm,ZEROSHOT,phi4,phi4_normative,normative,4,Very feasible,29.0,20250622_213421
phi4_normative2_29_20250622_213421,llm,ZEROSHOT,phi4,phi4_normative2,normative2,3,Feasible,29.0,20250622_213421
phi4_subject_matter_29_20250622_213421,llm,ZEROSHOT,phi4,phi4_subject_matter,subject_matter,3,Feasible,29.0,20250622_213421
phi4_subject_matter2_29_20250622_213421,llm,ZEROSHOT,phi4,phi4_subject_matter2,subject_matter2,3,Feasible,29.0,20250622_213421
phi4_generalist_30_20250622_213521,llm,ZEROSHOT,phi4,phi4_generalist,generalist,3,Feasible,30.0,20250622_213521
phi4_generalist2_30_20250622_213521,llm,ZEROSHOT,phi4,phi4_generalist2,generalist2,3,Feasible,30.0,20250622_213521
phi4_normative_30_20250622_213521,llm,ZEROSHOT,phi4,phi4_normative,normative,3,Feasible,30.0,20250622_213521
phi4_normative2_30_20250622_213521,llm,ZEROSHOT,phi4,phi4_normative2,normative2,3,Feasible,30.0,20250622_213521
phi4_subject_matter_30_20250622_213521,llm,ZEROSHOT,phi4,phi4_subject_matter,subject_matter,3,Feasible,30.0,20250622_213521
phi4_subject_matter2_30_20250622_213521,llm,ZEROSHOT,phi4,phi4_subject_matter2,subject_matter2,3,Feasible,30.0,20250622_213521
phi4_generalist_31_20250622_213619,llm,ZEROSHOT,phi4,phi4_generalist,generalist,4,Very feasible,31.0,20250622_213619
phi4_generalist2_31_20250622_213619,llm,ZEROSHOT,phi4,phi4_generalist2,generalist2,3,Feasible,31.0,20250622_213619
phi4_normative_31_20250622_213619,llm,ZEROSHOT,phi4,phi4_normative,normative,3,Feasible,31.0,20250622_213619
phi4_normative2_31_20250622_213619,llm,ZEROSHOT,phi4,phi4_normative2,normative2,4,Very feasible,31.0,20250622_213619
phi4_subject_matter_31_20250622_213619,llm,ZEROSHOT,phi4,phi4_subject_matter,subject_matter,3,Feasible,31.0,20250622_213619
phi4_subject_matter2_31_20250622_213619,llm,ZEROSHOT,phi4,phi4_subject_matter2,subject_matter2,3,Feasible,31.0,20250622_213619
phi4_generalist_32_20250622_213725,llm,ZEROSHOT,phi4,phi4_generalist,generalist,3,Feasible,32.0,20250622_213725
phi4_generalist2_32_20250622_213725,llm,ZEROSHOT,phi4,phi4_generalist2,generalist2,3,Feasible,32.0,20250622_213725
phi4_normative_32_20250622_213725,llm,ZEROSHOT,phi4,phi4_normative,normative,3,Feasible,32.0,20250622_213725
phi4_normative2_32_20250622_213725,llm,ZEROSHOT,phi4,phi4_normative2,normative2,3,Feasible,32.0,20250622_213725
phi4_subject_matter_32_20250622_213725,llm,ZEROSHOT,phi4,phi4_subject_matter,subject_matter,3,Feasible,32.0,20250622_213725
phi4_subject_matter2_32_20250622_213725,llm,ZEROSHOT,phi4,phi4_subject_matter2,subject_matter2,3,Feasible,32.0,20250622_213725
phi4_generalist_33_20250622_213843,llm,ZEROSHOT,phi4,phi4_generalist,generalist,3,Feasible,33.0,20250622_213843
phi4_generalist2_33_20250622_213843,llm,ZEROSHOT,phi4,phi4_generalist2,generalist2,3,Feasible,33.0,20250622_213843
phi4_normative_33_20250622_213843,llm,ZEROSHOT,phi4,phi4_normative,normative,4,Very feasible,33.0,20250622_213843
phi4_normative2_33_20250622_213843,llm,ZEROSHOT,phi4,phi4_normative2,normative2,3,Feasible,33.0,20250622_213843
phi4_subject_matter_33_20250622_213843,llm,ZEROSHOT,phi4,phi4_subject_matter,subject_matter,3,Feasible,33.0,20250622_213843
phi4_subject_matter2_33_20250622_213843,llm,ZEROSHOT,phi4,phi4_subject_matter2,subject_matter2,3,Feasible,33.0,20250622_213843
phi4_generalist_34_20250622_213935,llm,ZEROSHOT,phi4,phi4_generalist,generalist,3,Feasible,34.0,20250622_213935
phi4_generalist2_34_20250622_213935,llm,ZEROSHOT,phi4,phi4_generalist2,generalist2,3,Feasible,34.0,20250622_213935
phi4_normative_34_20250622_213935,llm,ZEROSHOT,phi4,phi4_normative,normative,3,Feasible,34.0,20250622_213935
phi4_normative2_34_20250622_213935,llm,ZEROSHOT,phi4,phi4_normative2,normative2,4,Very feasible,34.0,20250622_213935
phi4_subject_matter_34_20250622_213935,llm,ZEROSHOT,phi4,phi4_subject_matter,subject_matter,3,Feasible,34.0,20250622_213935
phi4_subject_matter2_34_20250622_213935,llm,ZEROSHOT,phi4,phi4_subject_matter2,subject_matter2,3,Feasible,34.0,20250622_213935
phi4_generalist_35_20250622_214043,llm,ZEROSHOT,phi4,phi4_generalist,generalist,3,Feasible,35.0,20250622_214043
phi4_generalist2_35_20250622_214043,llm,ZEROSHOT,phi4,phi4_generalist2,generalist2,3,Feasible,35.0,20250622_214043
phi4_normative_35_20250622_214043,llm,ZEROSHOT,phi4,phi4_normative,normative,3,Feasible,35.0,20250622_214043
phi4_normative2_35_20250622_214043,llm,ZEROSHOT,phi4,phi4_normative2,normative2,3,Feasible,35.0,20250622_214043
phi4_subject_matter_35_20250622_214043,llm,ZEROSHOT,phi4,phi4_subject_matter,subject_matter,3,Feasible,35.0,20250622_214043
phi4_subject_matter2_35_20250622_214043,llm,ZEROSHOT,phi4,phi4_subject_matter2,subject_matter2,3,Feasible,35.0,20250622_214043
phi4_generalist_36_20250622_214143,llm,ZEROSHOT,phi4,phi4_generalist,generalist,3,Feasible,36.0,20250622_214143
phi4_generalist2_36_20250622_214143,llm,ZEROSHOT,phi4,phi4_generalist2,generalist2,3,Feasible,36.0,20250622_214143
phi4_normative_36_20250622_214143,llm,ZEROSHOT,phi4,phi4_normative,normative,3,Feasible,36.0,20250622_214143
phi4_normative2_36_20250622_214143,llm,ZEROSHOT,phi4,phi4_normative2,normative2,3,Feasible,36.0,20250622_214143
phi4_subject_matter_36_20250622_214143,llm,ZEROSHOT,phi4,phi4_subject_matter,subject_matter,3,Feasible,36.0,20250622_214143
phi4_subject_matter2_36_20250622_214143,llm,ZEROSHOT,phi4,phi4_subject_matter2,subject_matter2,3,Feasible,36.0,20250622_214143
phi4_generalist_37_20250622_214243,llm,ZEROSHOT,phi4,phi4_generalist,generalist,4,Very feasible,37.0,20250622_214243
phi4_generalist2_37_20250622_214243,llm,ZEROSHOT,phi4,phi4_generalist2,generalist2,3,Feasible,37.0,20250622_214243
phi4_normative_37_20250622_214243,llm,ZEROSHOT,phi4,phi4_normative,normative,3,Feasible,37.0,20250622_214243
phi4_normative2_37_20250622_214243,llm,ZEROSHOT,phi4,phi4_normative2,normative2,3,Feasible,37.0,20250622_214243
phi4_subject_matter_37_20250622_214243,llm,ZEROSHOT,phi4,phi4_subject_matter,subject_matter,3,Feasible,37.0,20250622_214243
phi4_subject_matter2_37_20250622_214243,llm,ZEROSHOT,phi4,phi4_subject_matter2,subject_matter2,4,Very feasible,37.0,20250622_214243
phi4_generalist_38_20250622_214341,llm,ZEROSHOT,phi4,phi4_generalist,generalist,4,Very feasible,38.0,20250622_214341
phi4_generalist2_38_20250622_214341,llm,ZEROSHOT,phi4,phi4_generalist2,generalist2,3,Feasible,38.0,20250622_214341
phi4_normative_38_20250622_214341,llm,ZEROSHOT,phi4,phi4_normative,normative,3,Feasible,38.0,20250622_214341
phi4_normative2_38_20250622_214341,llm,ZEROSHOT,phi4,phi4_normative2,normative2,3,Feasible,38.0,20250622_214341
phi4_subject_matter_38_20250622_214341,llm,ZEROSHOT,phi4,phi4_subject_matter,subject_matter,3,Feasible,38.0,20250622_214341
phi4_subject_matter2_38_20250622_214341,llm,ZEROSHOT,phi4,phi4_subject_matter2,subject_matter2,3,Feasible,38.0,20250622_214341
phi4_generalist_39_20250622_215845,llm,ZEROSHOT,phi4,phi4_generalist,generalist,3,Feasible,39.0,20250622_215845
phi4_generalist2_39_20250622_215845,llm,ZEROSHOT,phi4,phi4_generalist2,generalist2,3,Feasible,39.0,20250622_215845
phi4_normative_39_20250622_215845,llm,ZEROSHOT,phi4,phi4_normative,normative,4,Very feasible,39.0,20250622_215845
phi4_normative2_39_20250622_215845,llm,ZEROSHOT,phi4,phi4_normative2,normative2,4,Very feasible,39.0,20250622_215845
phi4_subject_matter_39_20250622_215845,llm,ZEROSHOT,phi4,phi4_subject_matter,subject_matter,3,Feasible,39.0,20250622_215845
phi4_subject_matter2_39_20250622_215845,llm,ZEROSHOT,phi4,phi4_subject_matter2,subject_matter2,3,Feasible,39.0,20250622_215845
phi4_generalist_40_20250622_215931,llm,ZEROSHOT,phi4,phi4_generalist,generalist,3,Feasible,40.0,20250622_215931
phi4_generalist2_40_20250622_215931,llm,ZEROSHOT,phi4,phi4_generalist2,generalist2,3,Feasible,40.0,20250622_215931
phi4_normative_40_20250622_215931,llm,ZEROSHOT,phi4,phi4_normative,normative,4,Very feasible,40.0,20250622_215931
phi4_normative2_40_20250622_215931,llm,ZEROSHOT,phi4,phi4_normative2,normative2,3,Feasible,40.0,20250622_215931
phi4_subject_matter_40_20250622_215931,llm,ZEROSHOT,phi4,phi4_subject_matter,subject_matter,3,Feasible,40.0,20250622_215931
phi4_subject_matter2_40_20250622_215931,llm,ZEROSHOT,phi4,phi4_subject_matter2,subject_matter2,3,Feasible,40.0,20250622_215931
phi4_generalist_41_20250623_094641,llm,ZEROSHOT,phi4,phi4_generalist,generalist,3,Feasible,41.0,20250623_094641
phi4_generalist2_41_20250623_094641,llm,ZEROSHOT,phi4,phi4_generalist2,generalist2,3,Feasible,41.0,20250623_094641
phi4_normative_41_20250623_094641,llm,ZEROSHOT,phi4,phi4_normative,normative,3,Feasible,41.0,20250623_094641
phi4_normative2_41_20250623_094641,llm,ZEROSHOT,phi4,phi4_normative2,normative2,3,Feasible,41.0,20250623_094641
phi4_subject_matter_41_20250623_094641,llm,ZEROSHOT,phi4,phi4_subject_matter,subject_matter,3,Feasible,41.0,20250623_094641
phi4_subject_matter2_41_20250623_094641,llm,ZEROSHOT,phi4,phi4_subject_matter2,subject_matter2,3,Feasible,41.0,20250623_094641
phi4_generalist_42_20250623_103842,llm,ZEROSHOT,phi4,phi4_generalist,generalist,3,Feasible,42.0,20250623_103842
phi4_generalist2_42_20250623_103842,llm,ZEROSHOT,phi4,phi4_generalist2,generalist2,3,Feasible,42.0,20250623_103842
phi4_normative_42_20250623_103842,llm,ZEROSHOT,phi4,phi4_normative,normative,3,Feasible,42.0,20250623_103842
phi4_normative2_42_20250623_103842,llm,ZEROSHOT,phi4,phi4_normative2,normative2,4,Very feasible,42.0,20250623_103842
phi4_subject_matter_42_20250623_103842,llm,ZEROSHOT,phi4,phi4_subject_matter,subject_matter,3,Feasible,42.0,20250623_103842
phi4_subject_matter2_42_20250623_103842,llm,ZEROSHOT,phi4,phi4_subject_matter2,subject_matter2,3,Feasible,42.0,20250623_103842
phi4_generalist_43_20250623_104053,llm,ZEROSHOT,phi4,phi4_generalist,generalist,3,Feasible,43.0,20250623_104053
phi4_generalist2_43_20250623_104053,llm,ZEROSHOT,phi4,phi4_generalist2,generalist2,3,Feasible,43.0,20250623_104053
phi4_normative_43_20250623_104053,llm,ZEROSHOT,phi4,phi4_normative,normative,3,Feasible,43.0,20250623_104053
phi4_normative2_43_20250623_104053,llm,ZEROSHOT,phi4,phi4_normative2,normative2,4,Very feasible,43.0,20250623_104053
phi4_subject_matter_43_20250623_104053,llm,ZEROSHOT,phi4,phi4_subject_matter,subject_matter,3,Feasible,43.0,20250623_104053
phi4_subject_matter2_43_20250623_104053,llm,ZEROSHOT,phi4,phi4_subject_matter2,subject_matter2,3,Feasible,43.0,20250623_104053
phi4_generalist_44_20250623_104153,llm,ZEROSHOT,phi4,phi4_generalist,generalist,3,Feasible,44.0,20250623_104153
phi4_generalist2_44_20250623_104153,llm,ZEROSHOT,phi4,phi4_generalist2,generalist2,3,Feasible,44.0,20250623_104153
phi4_normative_44_20250623_104153,llm,ZEROSHOT,phi4,phi4_normative,normative,3,Feasible,44.0,20250623_104153
phi4_normative2_44_20250623_104153,llm,ZEROSHOT,phi4,phi4_normative2,normative2,3,Feasible,44.0,20250623_104153
phi4_subject_matter_44_20250623_104153,llm,ZEROSHOT,phi4,phi4_subject_matter,subject_matter,3,Feasible,44.0,20250623_104153
phi4_subject_matter2_44_20250623_104153,llm,ZEROSHOT,phi4,phi4_subject_matter2,subject_matter2,3,Feasible,44.0,20250623_104153
phi4_generalist_45_20250623_105510,llm,ZEROSHOT,phi4,phi4_generalist,generalist,3,Feasible,45.0,20250623_105510
phi4_generalist2_45_20250623_105510,llm,ZEROSHOT,phi4,phi4_generalist2,generalist2,4,Very feasible,45.0,20250623_105510
phi4_normative_45_20250623_105510,llm,ZEROSHOT,phi4,phi4_normative,normative,4,Very feasible,45.0,20250623_105510
phi4_normative2_45_20250623_105510,llm,ZEROSHOT,phi4,phi4_normative2,normative2,3,Feasible,45.0,20250623_105510
phi4_subject_matter_45_20250623_105510,llm,ZEROSHOT,phi4,phi4_subject_matter,subject_matter,3,Feasible,45.0,20250623_105510
phi4_subject_matter2_45_20250623_105510,llm,ZEROSHOT,phi4,phi4_subject_matter2,subject_matter2,3,Feasible,45.0,20250623_105510
phi4_generalist_46_20250623_110117,llm,ZEROSHOT,phi4,phi4_generalist,generalist,3,Feasible,46.0,20250623_110117
phi4_generalist2_46_20250623_110117,llm,ZEROSHOT,phi4,phi4_generalist2,generalist2,3,Feasible,46.0,20250623_110117
phi4_normative_46_20250623_110117,llm,ZEROSHOT,phi4,phi4_normative,normative,3,Feasible,46.0,20250623_110117
phi4_normative2_46_20250623_110117,llm,ZEROSHOT,phi4,phi4_normative2,normative2,4,Very feasible,46.0,20250623_110117
phi4_subject_matter_46_20250623_110117,llm,ZEROSHOT,phi4,phi4_subject_matter,subject_matter,3,Feasible,46.0,20250623_110117
phi4_subject_matter2_46_20250623_110117,llm,ZEROSHOT,phi4,phi4_subject_matter2,subject_matter2,3,Feasible,46.0,20250623_110117
phi4_generalist_47_20250623_110207,llm,ZEROSHOT,phi4,phi4_generalist,generalist,4,Very feasible,47.0,20250623_110207
phi4_generalist2_47_20250623_110207,llm,ZEROSHOT,phi4,phi4_generalist2,generalist2,3,Feasible,47.0,20250623_110207
phi4_normative_47_20250623_110207,llm,ZEROSHOT,phi4,phi4_normative,normative,4,Very feasible,47.0,20250623_110207
phi4_normative2_47_20250623_110207,llm,ZEROSHOT,phi4,phi4_normative2,normative2,3,Feasible,47.0,20250623_110207
phi4_subject_matter_47_20250623_110207,llm,ZEROSHOT,phi4,phi4_subject_matter,subject_matter,3,Feasible,47.0,20250623_110207
phi4_subject_matter2_47_20250623_110207,llm,ZEROSHOT,phi4,phi4_subject_matter2,subject_matter2,3,Feasible,47.0,20250623_110207
phi4_generalist_48_20250623_110353,llm,ZEROSHOT,phi4,phi4_generalist,generalist,3,Feasible,48.0,20250623_110353
phi4_generalist2_48_20250623_110353,llm,ZEROSHOT,phi4,phi4_generalist2,generalist2,3,Feasible,48.0,20250623_110353
phi4_normative_48_20250623_110353,llm,ZEROSHOT,phi4,phi4_normative,normative,3,Feasible,48.0,20250623_110353
phi4_normative2_48_20250623_110353,llm,ZEROSHOT,phi4,phi4_normative2,normative2,4,Very feasible,48.0,20250623_110353
phi4_subject_matter_48_20250623_110353,llm,ZEROSHOT,phi4,phi4_subject_matter,subject_matter,3,Feasible,48.0,20250623_110353
phi4_subject_matter2_48_20250623_110353,llm,ZEROSHOT,phi4,phi4_subject_matter2,subject_matter2,3,Feasible,48.0,20250623_110353
phi4_generalist_49_20250623_110444,llm,ZEROSHOT,phi4,phi4_generalist,generalist,3,Feasible,49.0,20250623_110444
phi4_generalist2_49_20250623_110444,llm,ZEROSHOT,phi4,phi4_generalist2,generalist2,3,Feasible,49.0,20250623_110444
phi4_normative_49_20250623_110444,llm,ZEROSHOT,phi4,phi4_normative,normative,3,Feasible,49.0,20250623_110444
phi4_normative2_49_20250623_110444,llm,ZEROSHOT,phi4,phi4_normative2,normative2,3,Feasible,49.0,20250623_110444
phi4_subject_matter_49_20250623_110444,llm,ZEROSHOT,phi4,phi4_subject_matter,subject_matter,3,Feasible,49.0,20250623_110444
phi4_subject_matter2_49_20250623_110444,llm,ZEROSHOT,phi4,phi4_subject_matter2,subject_matter2,3,Feasible,49.0,20250623_110444
mistral_generalist_00_20250625_173307,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,0.0,20250625_173307
mistral_generalist2_00_20250625_173307,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,0.0,20250625_173307
mistral_normative_00_20250625_173307,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,0.0,20250625_173307
mistral_normative2_00_20250625_173307,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,0.0,20250625_173307
mistral_subject_matter_00_20250625_173307,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,0.0,20250625_173307
mistral_subject_matter2_00_20250625_173307,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,0.0,20250625_173307
mistral_generalist_01_20250625_173404,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,1.0,20250625_173404
mistral_generalist2_01_20250625_173404,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,1.0,20250625_173404
mistral_normative_01_20250625_173404,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,1.0,20250625_173404
mistral_normative2_01_20250625_173404,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,1.0,20250625_173404
mistral_subject_matter_01_20250625_173404,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,1.0,20250625_173404
mistral_subject_matter2_01_20250625_173404,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,1.0,20250625_173404
mistral_generalist_02_20250625_173646,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,2.0,20250625_173646
mistral_generalist2_02_20250625_173646,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,2.0,20250625_173646
mistral_normative_02_20250625_173646,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,2.0,20250625_173646
mistral_normative2_02_20250625_173646,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,2.0,20250625_173646
mistral_subject_matter_02_20250625_173646,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,2.0,20250625_173646
mistral_subject_matter2_02_20250625_173646,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,2.0,20250625_173646
mistral_generalist_03_20250625_173749,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,3.0,20250625_173749
mistral_generalist2_03_20250625_173749,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,3.0,20250625_173749
mistral_normative_03_20250625_173749,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,3.0,20250625_173749
mistral_normative2_03_20250625_173749,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,3.0,20250625_173749
mistral_subject_matter_03_20250625_173749,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,3.0,20250625_173749
mistral_subject_matter2_03_20250625_173749,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,3.0,20250625_173749
mistral_generalist_04_20250625_173821,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,4.0,20250625_173821
mistral_generalist2_04_20250625_173821,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,4.0,20250625_173821
mistral_normative_04_20250625_173821,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,4.0,20250625_173821
mistral_normative2_04_20250625_173821,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,4.0,20250625_173821
mistral_subject_matter_04_20250625_173821,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,4.0,20250625_173821
mistral_subject_matter2_04_20250625_173821,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,4.0,20250625_173821
mistral_generalist_05_20250625_173841,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,5.0,20250625_173841
mistral_generalist2_05_20250625_173841,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,5.0,20250625_173841
mistral_normative_05_20250625_173841,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,5.0,20250625_173841
mistral_normative2_05_20250625_173841,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,5.0,20250625_173841
mistral_subject_matter_05_20250625_173841,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,5.0,20250625_173841
mistral_subject_matter2_05_20250625_173841,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,5.0,20250625_173841
mistral_generalist_06_20250625_173921,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,6.0,20250625_173921
mistral_generalist2_06_20250625_173921,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,6.0,20250625_173921
mistral_normative_06_20250625_173921,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,6.0,20250625_173921
mistral_normative2_06_20250625_173921,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,6.0,20250625_173921
mistral_subject_matter_06_20250625_173921,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,6.0,20250625_173921
mistral_subject_matter2_06_20250625_173921,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,6.0,20250625_173921
mistral_generalist_07_20250625_173939,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,7.0,20250625_173939
mistral_generalist2_07_20250625_173939,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,7.0,20250625_173939
mistral_normative_07_20250625_173939,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,7.0,20250625_173939
mistral_normative2_07_20250625_173939,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,7.0,20250625_173939
