row_id,base_model,variant_id,model,barrier_id,barrier_label,condition,source,scenario,bias_type,anchor_level,iteration,timestamp
ANCHOR_LOW_NUM_llama_subject_matter2_07_b1_20250815_012447,llama,llama_subject_matter2,subject_matter2,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,7.0,20250815_012447
ANCHOR_LOW_NUM_llama_subject_matter2_07_b2_20250815_012447,llama,llama_subject_matter2,subject_matter2,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,7.0,20250815_012447
ANCHOR_LOW_NUM_llama_subject_matter2_07_b3_20250815_012447,llama,llama_subject_matter2,subject_matter2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,7.0,20250815_012447
ANCHOR_LOW_NUM_llama_subject_matter2_07_b10_20250815_012447,llama,llama_subject_matter2,subject_matter2,10,uncertain regulatory roadmap,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,7.0,20250815_012447
ANCHOR_LOW_NUM_llama_subject_matter2_07_b11_20250815_012447,llama,llama_subject_matter2,subject_matter2,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,7.0,20250815_012447
ANCHOR_LOW_NUM_llama_subject_matter2_08_b1_20250815_012919,llama,llama_subject_matter2,subject_matter2,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,8.0,20250815_012919
ANCHOR_LOW_NUM_llama_subject_matter2_08_b3_20250815_012919,llama,llama_subject_matter2,subject_matter2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,8.0,20250815_012919
ANCHOR_LOW_NUM_llama_subject_matter2_08_b2_20250815_012919,llama,llama_subject_matter2,subject_matter2,7,incompatibility of DC systems components,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,8.0,20250815_012919
ANCHOR_LOW_NUM_llama_subject_matter2_08_b10_20250815_012919,llama,llama_subject_matter2,subject_matter2,10,uncertain regulatory roadmap,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,8.0,20250815_012919
ANCHOR_LOW_NUM_llama_subject_matter2_08_b11_20250815_012919,llama,llama_subject_matter2,subject_matter2,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,8.0,20250815_012919
ANCHOR_LOW_NUM_llama_subject_matter2_09_b1_20250815_013302,llama,llama_subject_matter2,subject_matter2,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,9.0,20250815_013302
ANCHOR_LOW_NUM_llama_subject_matter2_09_b2_20250815_013302,llama,llama_subject_matter2,subject_matter2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,9.0,20250815_013302
ANCHOR_LOW_NUM_llama_subject_matter2_09_b3_20250815_013302,llama,llama_subject_matter2,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,9.0,20250815_013302
ANCHOR_LOW_NUM_llama_subject_matter2_09_b4_20250815_013302,llama,llama_subject_matter2,subject_matter2,6,public perception of DC and readiness to 'champion' installations from DC projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,9.0,20250815_013302
ANCHOR_LOW_NUM_llama_subject_matter2_09_b5_20250815_013302,llama,llama_subject_matter2,subject_matter2,7,incompatibility of DC systems components,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,9.0,20250815_013302
ANCHOR_WORD_llama_subject_matter2_00_b1_20250814_232951,llama,llama_subject_matter2,subject_matter2,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,0.0,20250814_232951
ANCHOR_WORD_llama_subject_matter2_00_b2_20250814_232951,llama,llama_subject_matter2,subject_matter2,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,0.0,20250814_232951
ANCHOR_WORD_llama_subject_matter2_00_b4_20250814_232951,llama,llama_subject_matter2,subject_matter2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,0.0,20250814_232951
ANCHOR_WORD_llama_subject_matter2_00_b3_20250814_232951,llama,llama_subject_matter2,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,0.0,20250814_232951
ANCHOR_WORD_llama_subject_matter2_00_b5_20250814_232951,llama,llama_subject_matter2,subject_matter2,6,public perception of DC and readiness to 'champion' installations from DC projects,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,0.0,20250814_232951
ANCHOR_WORD_llama_subject_matter2_01_b1_20250814_233332,llama,llama_subject_matter2,subject_matter2,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,1.0,20250814_233332
ANCHOR_WORD_llama_subject_matter2_01_b2_20250814_233332,llama,llama_subject_matter2,subject_matter2,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,1.0,20250814_233332
ANCHOR_WORD_llama_subject_matter2_01_b3_20250814_233332,llama,llama_subject_matter2,subject_matter2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,1.0,20250814_233332
ANCHOR_WORD_llama_subject_matter2_01_b10_20250814_233332,llama,llama_subject_matter2,subject_matter2,10,uncertain regulatory roadmap,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,1.0,20250814_233332
ANCHOR_WORD_llama_subject_matter2_01_b11_20250814_233332,llama,llama_subject_matter2,subject_matter2,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,1.0,20250814_233332
ANCHOR_WORD_llama_subject_matter2_02_b1_20250814_233742,llama,llama_subject_matter2,subject_matter2,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,2.0,20250814_233742
ANCHOR_WORD_llama_subject_matter2_02_b2_20250814_233742,llama,llama_subject_matter2,subject_matter2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,2.0,20250814_233742
ANCHOR_WORD_llama_subject_matter2_02_b3_20250814_233742,llama,llama_subject_matter2,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,2.0,20250814_233742
ANCHOR_WORD_llama_subject_matter2_02_b4_20250814_233742,llama,llama_subject_matter2,subject_matter2,5,lack of pilot projects,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,2.0,20250814_233742
ANCHOR_WORD_llama_subject_matter2_02_b10_20250814_233742,llama,llama_subject_matter2,subject_matter2,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,2.0,20250814_233742
ANCHOR_WORD_llama_subject_matter2_03_b1_20250814_234040,llama,llama_subject_matter2,subject_matter2,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,3.0,20250814_234040
ANCHOR_WORD_llama_subject_matter2_03_b2_20250814_234040,llama,llama_subject_matter2,subject_matter2,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,3.0,20250814_234040
ANCHOR_WORD_llama_subject_matter2_03_b3_20250814_234040,llama,llama_subject_matter2,subject_matter2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,3.0,20250814_234040
ANCHOR_WORD_llama_subject_matter2_03_b4_20250814_234040,llama,llama_subject_matter2,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,3.0,20250814_234040
ANCHOR_WORD_llama_subject_matter2_03_b10_20250814_234040,llama,llama_subject_matter2,subject_matter2,10,uncertain regulatory roadmap,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,3.0,20250814_234040
ANCHOR_WORD_llama_subject_matter2_04_b1_20250814_234402,llama,llama_subject_matter2,subject_matter2,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,4.0,20250814_234402
ANCHOR_WORD_llama_subject_matter2_04_b2_20250814_234402,llama,llama_subject_matter2,subject_matter2,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,4.0,20250814_234402
ANCHOR_WORD_llama_subject_matter2_04_b3_20250814_234402,llama,llama_subject_matter2,subject_matter2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,4.0,20250814_234402
ANCHOR_WORD_llama_subject_matter2_04_b10_20250814_234402,llama,llama_subject_matter2,subject_matter2,10,uncertain regulatory roadmap,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,4.0,20250814_234402
ANCHOR_WORD_llama_subject_matter2_04_b11_20250814_234402,llama,llama_subject_matter2,subject_matter2,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,4.0,20250814_234402
ANCHOR_WORD_llama_subject_matter2_05_b1_20250814_234723,llama,llama_subject_matter2,subject_matter2,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,5.0,20250814_234723
ANCHOR_WORD_llama_subject_matter2_05_b2_20250814_234723,llama,llama_subject_matter2,subject_matter2,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,5.0,20250814_234723
ANCHOR_WORD_llama_subject_matter2_05_b3_20250814_234723,llama,llama_subject_matter2,subject_matter2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,5.0,20250814_234723
ANCHOR_WORD_llama_subject_matter2_05_b10_20250814_234723,llama,llama_subject_matter2,subject_matter2,10,uncertain regulatory roadmap,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,5.0,20250814_234723
ANCHOR_WORD_llama_subject_matter2_05_b11_20250814_234723,llama,llama_subject_matter2,subject_matter2,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,5.0,20250814_234723
ANCHOR_WORD_llama_subject_matter2_06_b1_20250814_235131,llama,llama_subject_matter2,subject_matter2,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,6.0,20250814_235131
ANCHOR_WORD_llama_subject_matter2_06_b2_20250814_235131,llama,llama_subject_matter2,subject_matter2,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,6.0,20250814_235131
ANCHOR_WORD_llama_subject_matter2_06_b3_20250814_235131,llama,llama_subject_matter2,subject_matter2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,6.0,20250814_235131
ANCHOR_WORD_llama_subject_matter2_06_b10_20250814_235131,llama,llama_subject_matter2,subject_matter2,10,uncertain regulatory roadmap,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,6.0,20250814_235131
ANCHOR_WORD_llama_subject_matter2_06_b11_20250814_235131,llama,llama_subject_matter2,subject_matter2,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,6.0,20250814_235131
ANCHOR_WORD_llama_subject_matter2_07_b1_20250814_235522,llama,llama_subject_matter2,subject_matter2,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,7.0,20250814_235522
ANCHOR_WORD_llama_subject_matter2_07_b2_20250814_235522,llama,llama_subject_matter2,subject_matter2,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,7.0,20250814_235522
ANCHOR_WORD_llama_subject_matter2_07_b3_20250814_235522,llama,llama_subject_matter2,subject_matter2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,7.0,20250814_235522
ANCHOR_WORD_llama_subject_matter2_07_b4_20250814_235522,llama,llama_subject_matter2,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,7.0,20250814_235522
ANCHOR_WORD_llama_subject_matter2_07_b10_20250814_235522,llama,llama_subject_matter2,subject_matter2,10,uncertain regulatory roadmap,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,7.0,20250814_235522
ANCHOR_WORD_llama_subject_matter2_08_b1_20250815_000222,llama,llama_subject_matter2,subject_matter2,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,8.0,20250815_000222
ANCHOR_WORD_llama_subject_matter2_08_b2_20250815_000222,llama,llama_subject_matter2,subject_matter2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,8.0,20250815_000222
ANCHOR_WORD_llama_subject_matter2_08_b3_20250815_000222,llama,llama_subject_matter2,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,8.0,20250815_000222
ANCHOR_WORD_llama_subject_matter2_08_b4_20250815_000222,llama,llama_subject_matter2,subject_matter2,5,lack of pilot projects,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,8.0,20250815_000222
ANCHOR_WORD_llama_subject_matter2_08_b5_20250815_000222,llama,llama_subject_matter2,subject_matter2,6,public perception of DC and readiness to 'champion' installations from DC projects,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,8.0,20250815_000222
ANCHOR_WORD_llama_subject_matter2_09_b2_20250815_000530,llama,llama_subject_matter2,subject_matter2,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,9.0,20250815_000530
ANCHOR_WORD_llama_subject_matter2_09_b4_20250815_000530,llama,llama_subject_matter2,subject_matter2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,9.0,20250815_000530
ANCHOR_WORD_llama_subject_matter2_09_b3_20250815_000530,llama,llama_subject_matter2,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,9.0,20250815_000530
ANCHOR_WORD_llama_subject_matter2_09_b6_20250815_000530,llama,llama_subject_matter2,subject_matter2,6,public perception of DC and readiness to 'champion' installations from DC projects,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,9.0,20250815_000530
ANCHOR_WORD_llama_subject_matter2_09_b5_20250815_000530,llama,llama_subject_matter2,subject_matter2,7,incompatibility of DC systems components,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,9.0,20250815_000530
normative2_llama_00_b5,llama,normative2_llama,normative2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,0.0,20250807_140404
normative2_llama_00_b6,llama,normative2_llama,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,,,0.0,20250807_140404
normative2_llama_00_b7,llama,normative2_llama,normative2,7,incompatibility of DC systems components,CONTEXT,llm,CONTEXT,,,0.0,20250807_140404
normative2_llama_00_b8,llama,normative2_llama,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,CONTEXT,llm,CONTEXT,,,0.0,20250807_140404
normative2_llama_00_b9,llama,normative2_llama,normative2,9,lack of enough trained personnel in DC systems,CONTEXT,llm,CONTEXT,,,0.0,20250807_140404
normative2_llama_01_b1,llama,normative2_llama,normative2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,1.0,20250807_140911
normative2_llama_01_b2,llama,normative2_llama,normative2,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,,,1.0,20250807_140911
normative2_llama_01_b3,llama,normative2_llama,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,1.0,20250807_140911
normative2_llama_01_b4,llama,normative2_llama,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,,,1.0,20250807_140911
normative2_llama_01_b5,llama,normative2_llama,normative2,7,incompatibility of DC systems components,CONTEXT,llm,CONTEXT,,,1.0,20250807_140911
normative2_llama_02_b1,llama,normative2_llama,normative2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,2.0,20250807_141227
normative2_llama_02_b2,llama,normative2_llama,normative2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,2.0,20250807_141227
normative2_llama_02_b3,llama,normative2_llama,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,2.0,20250807_141227
normative2_llama_02_b4,llama,normative2_llama,normative2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,2.0,20250807_141227
normative2_llama_02_b5,llama,normative2_llama,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,,,2.0,20250807_141227
normative2_llama_03_b5,llama,normative2_llama,normative2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,3.0,20250807_141542
normative2_llama_03_b6,llama,normative2_llama,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,,,3.0,20250807_141542
normative2_llama_03_b7,llama,normative2_llama,normative2,7,incompatibility of DC systems components,CONTEXT,llm,CONTEXT,,,3.0,20250807_141542
normative2_llama_03_b8,llama,normative2_llama,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,CONTEXT,llm,CONTEXT,,,3.0,20250807_141542
normative2_llama_03_b9,llama,normative2_llama,normative2,9,lack of enough trained personnel in DC systems,CONTEXT,llm,CONTEXT,,,3.0,20250807_141542
normative2_llama_04_b1,llama,normative2_llama,normative2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,4.0,20250807_141803
normative2_llama_04_b3,llama,normative2_llama,normative2,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,,,4.0,20250807_141803
normative2_llama_04_b4,llama,normative2_llama,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,4.0,20250807_141803
normative2_llama_04_b5,llama,normative2_llama,normative2,7,incompatibility of DC systems components,CONTEXT,llm,CONTEXT,,,4.0,20250807_141803
normative2_llama_04_b2,llama,normative2_llama,normative2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,,,4.0,20250807_141803
normative2_llama_05_b1,llama,normative2_llama,normative2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,5.0,20250807_142035
normative2_llama_05_b2,llama,normative2_llama,normative2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,5.0,20250807_142035
normative2_llama_05_b3,llama,normative2_llama,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,5.0,20250807_142035
normative2_llama_05_b4,llama,normative2_llama,normative2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,5.0,20250807_142035
normative2_llama_05_b5,llama,normative2_llama,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,,,5.0,20250807_142035
normative2_llama_06_b1,llama,normative2_llama,normative2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,6.0,20250807_142248
normative2_llama_06_b2,llama,normative2_llama,normative2,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,,,6.0,20250807_142248
normative2_llama_06_b3,llama,normative2_llama,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,6.0,20250807_142248
normative2_llama_06_b4,llama,normative2_llama,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,,,6.0,20250807_142248
normative2_llama_06_b5,llama,normative2_llama,normative2,7,incompatibility of DC systems components,CONTEXT,llm,CONTEXT,,,6.0,20250807_142248
normative2_llama_07_b1,llama,normative2_llama,normative2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,7.0,20250807_142513
normative2_llama_07_b2,llama,normative2_llama,normative2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,7.0,20250807_142513
normative2_llama_07_b3,llama,normative2_llama,normative2,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,,,7.0,20250807_142513
normative2_llama_07_b4,llama,normative2_llama,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,7.0,20250807_142513
normative2_llama_07_b5,llama,normative2_llama,normative2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,7.0,20250807_142513
normative2_llama_08_b1,llama,normative2_llama,normative2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,8.0,20250807_142751
normative2_llama_08_b2,llama,normative2_llama,normative2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,8.0,20250807_142751
normative2_llama_08_b3,llama,normative2_llama,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,8.0,20250807_142751
normative2_llama_08_b4,llama,normative2_llama,normative2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,8.0,20250807_142751
normative2_llama_08_b5,llama,normative2_llama,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,,,8.0,20250807_142751
normative2_llama_09_b1,llama,normative2_llama,normative2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,9.0,20250807_143018
normative2_llama_09_b2,llama,normative2_llama,normative2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,9.0,20250807_143018
normative2_llama_09_b3,llama,normative2_llama,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,9.0,20250807_143018
normative2_llama_09_b4,llama,normative2_llama,normative2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,9.0,20250807_143018
normative2_llama_09_b5,llama,normative2_llama,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,,,9.0,20250807_143018
normative2_llama_10_b1,llama,normative2_llama,normative2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,10.0,20250807_143244
normative2_llama_10_b2,llama,normative2_llama,normative2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,10.0,20250807_143244
normative2_llama_10_b3,llama,normative2_llama,normative2,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,,,10.0,20250807_143244
normative2_llama_10_b4,llama,normative2_llama,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,10.0,20250807_143244
normative2_llama_10_b5,llama,normative2_llama,normative2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,10.0,20250807_143244
normative2_llama_11_b4,llama,normative2_llama,normative2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,11.0,20250807_143734
normative2_llama_11_b1,llama,normative2_llama,normative2,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,,,11.0,20250807_143734
normative2_llama_11_b2,llama,normative2_llama,normative2,7,incompatibility of DC systems components,CONTEXT,llm,CONTEXT,,,11.0,20250807_143734
normative2_llama_11_b5,llama,normative2_llama,normative2,10,uncertain regulatory roadmap,CONTEXT,llm,CONTEXT,,,11.0,20250807_143734
normative2_llama_11_b3,llama,normative2_llama,normative2,11,high costs of DC solutions,CONTEXT,llm,CONTEXT,,,11.0,20250807_143734
normative2_llama_12_b1,llama,normative2_llama,normative2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,12.0,20250807_144027
normative2_llama_12_b2,llama,normative2_llama,normative2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,12.0,20250807_144027
normative2_llama_12_b3,llama,normative2_llama,normative2,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,,,12.0,20250807_144027
normative2_llama_12_b4,llama,normative2_llama,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,12.0,20250807_144027
normative2_llama_12_b5,llama,normative2_llama,normative2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,12.0,20250807_144027
normative2_llama_13_b1,llama,normative2_llama,normative2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,13.0,20250807_145015
normative2_llama_13_b2,llama,normative2_llama,normative2,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,,,13.0,20250807_145015
normative2_llama_13_b3,llama,normative2_llama,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,13.0,20250807_145015
normative2_llama_13_b4,llama,normative2_llama,normative2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,13.0,20250807_145015
normative2_llama_13_b5,llama,normative2_llama,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,,,13.0,20250807_145015
normative2_llama_14_b1,llama,normative2_llama,normative2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,14.0,20250807_145358
normative2_llama_14_b2,llama,normative2_llama,normative2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,14.0,20250807_145358
normative2_llama_14_b3,llama,normative2_llama,normative2,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,,,14.0,20250807_145358
normative2_llama_14_b4,llama,normative2_llama,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,14.0,20250807_145358
normative2_llama_14_b5,llama,normative2_llama,normative2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,,,14.0,20250807_145358
normative2_llama_15_b1,llama,normative2_llama,normative2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,15.0,20250807_150400
normative2_llama_15_b2,llama,normative2_llama,normative2,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,,,15.0,20250807_150400
normative2_llama_15_b3,llama,normative2_llama,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,15.0,20250807_150400
normative2_llama_15_b4,llama,normative2_llama,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,,,15.0,20250807_150400
normative2_llama_15_b5,llama,normative2_llama,normative2,7,incompatibility of DC systems components,CONTEXT,llm,CONTEXT,,,15.0,20250807_150400
normative2_llama_16_b1,llama,normative2_llama,normative2,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,,,16.0,20250807_150918
normative2_llama_16_b2,llama,normative2_llama,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,,,16.0,20250807_150918
normative2_llama_16_b3,llama,normative2_llama,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,,,16.0,20250807_150918
normative2_llama_16_b4,llama,normative2_llama,normative2,7,incompatibility of DC systems components,CONTEXT,llm,CONTEXT,,,16.0,20250807_150918
normative2_llama_16_b5,llama,normative2_llama,normative2,11,high costs of DC solutions,CONTEXT,llm,CONTEXT,,,16.0,20250807_150918
normative2_llama_17_b1,llama,normative2_llama,normative2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,,,17.0,20250807_152052
normative2_llama_17_b2,llama,normative2_llama,normative2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,,,17.0,20250807_152052
normative2_llama_17_b3,llama,normative2_llama,normative2,3,lack of use-cases in which DC is advantageous,CONTEXT,llm,CONTEXT,,,17.0,20250807_152052
