row_id,base_model,variant_id,model,barrier_id,barrier_label,condition,source,scenario,bias_type,anchor_level,iteration,timestamp,barrier_list
ANCHOR_HIGH_NUM_mistral_normative_03_b1_20250815_015022,mistral,mistral_normative,normative,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,3.0,20250815_015022,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_03_b2_20250815_015022,mistral,mistral_normative,normative,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,3.0,20250815_015022,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_03_b3_20250815_015022,mistral,mistral_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,3.0,20250815_015022,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_03_b4_20250815_015022,mistral,mistral_normative,normative,5,lack of pilot projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,3.0,20250815_015022,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_03_b5_20250815_015022,mistral,mistral_normative,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,3.0,20250815_015022,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_04_b1_20250815_015441,mistral,mistral_normative,normative,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,4.0,20250815_015441,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_04_b2_20250815_015441,mistral,mistral_normative,normative,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,4.0,20250815_015441,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_04_b3_20250815_015441,mistral,mistral_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,4.0,20250815_015441,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_04_b4_20250815_015441,mistral,mistral_normative,normative,5,lack of pilot projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,4.0,20250815_015441,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_04_b5_20250815_015441,mistral,mistral_normative,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,4.0,20250815_015441,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_05_b1_20250815_015802,mistral,mistral_normative,normative,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,5.0,20250815_015802,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_05_b2_20250815_015802,mistral,mistral_normative,normative,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,5.0,20250815_015802,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_05_b3_20250815_015802,mistral,mistral_normative,normative,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,5.0,20250815_015802,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_05_b4_20250815_015802,mistral,mistral_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,5.0,20250815_015802,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_05_b5_20250815_015802,mistral,mistral_normative,normative,5,lack of pilot projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,5.0,20250815_015802,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_06_b1_20250815_020136,mistral,mistral_normative,normative,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,6.0,20250815_020136,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_06_b2_20250815_020136,mistral,mistral_normative,normative,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,6.0,20250815_020136,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_06_b3_20250815_020136,mistral,mistral_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,6.0,20250815_020136,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_06_b4_20250815_020136,mistral,mistral_normative,normative,5,lack of pilot projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,6.0,20250815_020136,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_06_b5_20250815_020136,mistral,mistral_normative,normative,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,6.0,20250815_020136,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_07_b1_20250815_020448,mistral,mistral_normative,normative,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,7.0,20250815_020448,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_07_b2_20250815_020448,mistral,mistral_normative,normative,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,7.0,20250815_020448,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_07_b3_20250815_020448,mistral,mistral_normative,normative,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,7.0,20250815_020448,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_07_b4_20250815_020448,mistral,mistral_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,7.0,20250815_020448,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_07_b5_20250815_020448,mistral,mistral_normative,normative,5,lack of pilot projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,7.0,20250815_020448,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_08_b1_20250815_021454,mistral,mistral_normative,normative,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,8.0,20250815_021454,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_08_b2_20250815_021454,mistral,mistral_normative,normative,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,8.0,20250815_021454,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_08_b3_20250815_021454,mistral,mistral_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,8.0,20250815_021454,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_08_b4_20250815_021454,mistral,mistral_normative,normative,5,lack of pilot projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,8.0,20250815_021454,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_08_b5_20250815_021454,mistral,mistral_normative,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,8.0,20250815_021454,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_09_b1_20250815_021807,mistral,mistral_normative,normative,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,9.0,20250815_021807,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_09_b2_20250815_021807,mistral,mistral_normative,normative,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,9.0,20250815_021807,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_09_b3_20250815_021807,mistral,mistral_normative,normative,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,9.0,20250815_021807,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_09_b4_20250815_021807,mistral,mistral_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,9.0,20250815_021807,ORDERED_LIST
ANCHOR_HIGH_NUM_mistral_normative_09_b5_20250815_021807,mistral,mistral_normative,normative,5,lack of pilot projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,9.0,20250815_021807,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_00_b1_20250815_010056,mistral,mistral_normative,normative,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,0.0,20250815_010056,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_00_b2_20250815_010056,mistral,mistral_normative,normative,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,0.0,20250815_010056,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_00_b3_20250815_010056,mistral,mistral_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,0.0,20250815_010056,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_00_b4_20250815_010056,mistral,mistral_normative,normative,5,lack of pilot projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,0.0,20250815_010056,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_00_b5_20250815_010056,mistral,mistral_normative,normative,9,lack of enough trained personnel in DC systems,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,0.0,20250815_010056,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_01_b1_20250815_010408,mistral,mistral_normative,normative,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,1.0,20250815_010408,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_01_b2_20250815_010408,mistral,mistral_normative,normative,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,1.0,20250815_010408,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_01_b3_20250815_010408,mistral,mistral_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,1.0,20250815_010408,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_01_b4_20250815_010408,mistral,mistral_normative,normative,5,lack of pilot projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,1.0,20250815_010408,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_01_b5_20250815_010408,mistral,mistral_normative,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,1.0,20250815_010408,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_02_b1_20250815_010728,mistral,mistral_normative,normative,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,2.0,20250815_010728,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_02_b2_20250815_010728,mistral,mistral_normative,normative,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,2.0,20250815_010728,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_02_b3_20250815_010728,mistral,mistral_normative,normative,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,2.0,20250815_010728,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_02_b4_20250815_010728,mistral,mistral_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,2.0,20250815_010728,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_02_b5_20250815_010728,mistral,mistral_normative,normative,5,lack of pilot projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,2.0,20250815_010728,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_03_b1_20250815_011129,mistral,mistral_normative,normative,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,3.0,20250815_011129,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_03_b2_20250815_011129,mistral,mistral_normative,normative,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,3.0,20250815_011129,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_03_b3_20250815_011129,mistral,mistral_normative,normative,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,3.0,20250815_011129,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_03_b4_20250815_011129,mistral,mistral_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,3.0,20250815_011129,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_03_b5_20250815_011129,mistral,mistral_normative,normative,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,3.0,20250815_011129,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_04_b1_20250815_011503,mistral,mistral_normative,normative,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,4.0,20250815_011503,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_04_b2_20250815_011503,mistral,mistral_normative,normative,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,4.0,20250815_011503,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_04_b3_20250815_011503,mistral,mistral_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,4.0,20250815_011503,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_04_b4_20250815_011503,mistral,mistral_normative,normative,5,lack of pilot projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,4.0,20250815_011503,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_04_b5_20250815_011503,mistral,mistral_normative,normative,9,lack of enough trained personnel in DC systems,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,4.0,20250815_011503,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_05_b1_20250815_011820,mistral,mistral_normative,normative,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,5.0,20250815_011820,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_05_b2_20250815_011820,mistral,mistral_normative,normative,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,5.0,20250815_011820,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_05_b3_20250815_011820,mistral,mistral_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,5.0,20250815_011820,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_05_b4_20250815_011820,mistral,mistral_normative,normative,5,lack of pilot projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,5.0,20250815_011820,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_05_b5_20250815_011820,mistral,mistral_normative,normative,9,lack of enough trained personnel in DC systems,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,5.0,20250815_011820,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_06_b1_20250815_012134,mistral,mistral_normative,normative,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,6.0,20250815_012134,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_06_b2_20250815_012134,mistral,mistral_normative,normative,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,6.0,20250815_012134,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_06_b3_20250815_012134,mistral,mistral_normative,normative,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,6.0,20250815_012134,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_06_b4_20250815_012134,mistral,mistral_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,6.0,20250815_012134,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_06_b10_20250815_012134,mistral,mistral_normative,normative,10,uncertain regulatory roadmap,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,6.0,20250815_012134,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_07_b1_20250815_012447,mistral,mistral_normative,normative,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,7.0,20250815_012447,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_07_b2_20250815_012447,mistral,mistral_normative,normative,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,7.0,20250815_012447,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_07_b3_20250815_012447,mistral,mistral_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,7.0,20250815_012447,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_07_b4_20250815_012447,mistral,mistral_normative,normative,5,lack of pilot projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,7.0,20250815_012447,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_07_b5_20250815_012447,mistral,mistral_normative,normative,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,7.0,20250815_012447,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_08_b1_20250815_012919,mistral,mistral_normative,normative,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,8.0,20250815_012919,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_08_b2_20250815_012919,mistral,mistral_normative,normative,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,8.0,20250815_012919,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_08_b3_20250815_012919,mistral,mistral_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,8.0,20250815_012919,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_08_b4_20250815_012919,mistral,mistral_normative,normative,5,lack of pilot projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,8.0,20250815_012919,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_08_b5_20250815_012919,mistral,mistral_normative,normative,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,8.0,20250815_012919,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_09_b1_20250815_013302,mistral,mistral_normative,normative,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,9.0,20250815_013302,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_09_b2_20250815_013302,mistral,mistral_normative,normative,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,9.0,20250815_013302,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_09_b3_20250815_013302,mistral,mistral_normative,normative,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,9.0,20250815_013302,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_09_b4_20250815_013302,mistral,mistral_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,9.0,20250815_013302,ORDERED_LIST
ANCHOR_LOW_NUM_mistral_normative_09_b5_20250815_013302,mistral,mistral_normative,normative,5,lack of pilot projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,9.0,20250815_013302,ORDERED_LIST
ANCHOR_WORD_mistral_normative_00_b1_20250814_232951,mistral,mistral_normative,normative,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,0.0,20250814_232951,ORDERED_LIST
ANCHOR_WORD_mistral_normative_00_b2_20250814_232951,mistral,mistral_normative,normative,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,0.0,20250814_232951,ORDERED_LIST
ANCHOR_WORD_mistral_normative_00_b3_20250814_232951,mistral,mistral_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,0.0,20250814_232951,ORDERED_LIST
ANCHOR_WORD_mistral_normative_00_b4_20250814_232951,mistral,mistral_normative,normative,5,lack of pilot projects,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,0.0,20250814_232951,ORDERED_LIST
ANCHOR_WORD_mistral_normative_00_b5_20250814_232951,mistral,mistral_normative,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,0.0,20250814_232951,ORDERED_LIST
ANCHOR_WORD_mistral_normative_01_b1_20250814_233332,mistral,mistral_normative,normative,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,1.0,20250814_233332,ORDERED_LIST
ANCHOR_WORD_mistral_normative_01_b2_20250814_233332,mistral,mistral_normative,normative,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,1.0,20250814_233332,ORDERED_LIST
ANCHOR_WORD_mistral_normative_01_b3_20250814_233332,mistral,mistral_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,1.0,20250814_233332,ORDERED_LIST
ANCHOR_WORD_mistral_normative_01_b4_20250814_233332,mistral,mistral_normative,normative,5,lack of pilot projects,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,1.0,20250814_233332,ORDERED_LIST
ANCHOR_WORD_mistral_normative_01_b5_20250814_233332,mistral,mistral_normative,normative,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,1.0,20250814_233332,ORDERED_LIST
ANCHOR_WORD_mistral_normative_02_b1_20250814_233742,mistral,mistral_normative,normative,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,2.0,20250814_233742,ORDERED_LIST
ANCHOR_WORD_mistral_normative_02_b4_20250814_233742,mistral,mistral_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,2.0,20250814_233742,ORDERED_LIST
ANCHOR_WORD_mistral_normative_02_b5_20250814_233742,mistral,mistral_normative,normative,5,lack of pilot projects,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,2.0,20250814_233742,ORDERED_LIST
ANCHOR_WORD_mistral_normative_02_b7_20250814_233742,mistral,mistral_normative,normative,7,incompatibility of DC systems components,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,2.0,20250814_233742,ORDERED_LIST
ANCHOR_WORD_mistral_normative_02_b10_20250814_233742,mistral,mistral_normative,normative,10,uncertain regulatory roadmap,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,2.0,20250814_233742,ORDERED_LIST
ANCHOR_WORD_mistral_normative_03_b1_20250814_234040,mistral,mistral_normative,normative,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,3.0,20250814_234040,ORDERED_LIST
ANCHOR_WORD_mistral_normative_03_b2_20250814_234040,mistral,mistral_normative,normative,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,3.0,20250814_234040,ORDERED_LIST
ANCHOR_WORD_mistral_normative_03_b3_20250814_234040,mistral,mistral_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,3.0,20250814_234040,ORDERED_LIST
ANCHOR_WORD_mistral_normative_03_b4_20250814_234040,mistral,mistral_normative,normative,5,lack of pilot projects,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,3.0,20250814_234040,ORDERED_LIST
ANCHOR_WORD_mistral_normative_03_b5_20250814_234040,mistral,mistral_normative,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,3.0,20250814_234040,ORDERED_LIST
ANCHOR_WORD_mistral_normative_04_b1_20250814_234402,mistral,mistral_normative,normative,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,4.0,20250814_234402,ORDERED_LIST
ANCHOR_WORD_mistral_normative_04_b2_20250814_234402,mistral,mistral_normative,normative,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,4.0,20250814_234402,ORDERED_LIST
ANCHOR_WORD_mistral_normative_04_b3_20250814_234402,mistral,mistral_normative,normative,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,4.0,20250814_234402,ORDERED_LIST
ANCHOR_WORD_mistral_normative_04_b4_20250814_234402,mistral,mistral_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,4.0,20250814_234402,ORDERED_LIST
ANCHOR_WORD_mistral_normative_04_b5_20250814_234402,mistral,mistral_normative,normative,5,lack of pilot projects,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,4.0,20250814_234402,ORDERED_LIST
ANCHOR_WORD_mistral_normative_05_b1_20250814_234723,mistral,mistral_normative,normative,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,5.0,20250814_234723,ORDERED_LIST
ANCHOR_WORD_mistral_normative_05_b4_20250814_234723,mistral,mistral_normative,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,5.0,20250814_234723,ORDERED_LIST
ANCHOR_WORD_mistral_normative_05_b5_20250814_234723,mistral,mistral_normative,normative,5,lack of pilot projects,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,5.0,20250814_234723,ORDERED_LIST
ANCHOR_WORD_mistral_normative_05_b8_20250814_234723,mistral,mistral_normative,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,5.0,20250814_234723,ORDERED_LIST
ANCHOR_WORD_mistral_normative_05_b10_20250814_234723,mistral,mistral_normative,normative,10,uncertain regulatory roadmap,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,5.0,20250814_234723,ORDERED_LIST
ANCHOR_WORD_mistral_normative_06_b1_20250814_235131,mistral,mistral_normative,normative,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,6.0,20250814_235131,ORDERED_LIST
