row_id,base_model,variant_id,model,barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,similarity,iteration,timestamp,truncated,condition,bias_type,anchor_level
BIAS_NUM_LOW_llama_normative2_02_b2_20250909_071733,llama,llama_normative2,normative2,2,lack of pilot projects,Lack of pilot projects,matched,correct_id,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative2_02_b3_20250909_071733,llama,llama_normative2,normative2,3,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative2_02_b4_20250909_071733,llama,llama_normative2,normative2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative2_02_b5_20250909_071733,llama,llama_normative2,normative2,5,incompatibility of DC systems components,Incompatibility of DC systems components,matched,wrong_id_matchable,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter_02_b1_20250909_071733,llama,llama_subject_matter,subject_matter,1,high costs of DC solutions,High costs of DC solutions,matched,correct_id,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter_02_b2_20250909_071733,llama,llama_subject_matter,subject_matter,2,lack of pilot projects,Lack of pilot projects,matched,correct_id,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter_02_b3_20250909_071733,llama,llama_subject_matter,subject_matter,3,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter_02_b4_20250909_071733,llama,llama_subject_matter,subject_matter,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter_02_b5_20250909_071733,llama,llama_subject_matter,subject_matter,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_02_b1_20250909_071733,llama,llama_subject_matter2,subject_matter2,1,incompatibility of DC systems components,Lack of standardization and interoperability between different components and hardware in DC systems,hallucinated_label,correct_id,TRUE,0.452,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_02_b2_20250909_071733,llama,llama_subject_matter2,subject_matter2,2,high costs of DC solutions,Limited availability and high costs of specialized hardware components for DC systems,hallucinated_label,correct_id,TRUE,0.427,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_02_b3_20250909_071733,llama,llama_subject_matter2,subject_matter2,3,reduced reliability in DC devices,Challenges in designing and implementing effective insulation solutions for DC systems,hallucinated_label,correct_id,TRUE,0.417,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_02_b4_20250909_071733,llama,llama_subject_matter2,subject_matter2,4,incompatibility of DC systems components,"Uncertainty around the integration of DC systems with existing grid infrastructure, including compatibility issues and reliability concerns",hallucinated_label,correct_id,TRUE,0.335,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_02_b5_20250909_071733,llama,llama_subject_matter2,subject_matter2,5,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Inadequate understanding and knowledge about the potential benefits and advantages of adopting DC technologies among stakeholders and decision-makers.,hallucinated_label,correct_id,TRUE,0.311,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist_02_b1_20250909_071733,mistral,mistral_generalist,generalist,1,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist_02_b2_20250909_071733,mistral,mistral_generalist,generalist,2,lack of pilot projects,lack of pilot projects,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist_02_b3_20250909_071733,mistral,mistral_generalist,generalist,3,reduced reliability in DC devices,reduced reliability in DC devices,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist_02_b4_20250909_071733,mistral,mistral_generalist,generalist,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist_02_b5_20250909_071733,mistral,mistral_generalist,generalist,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist2_02_b1_20250909_071733,mistral,mistral_generalist2,generalist2,1,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist2_02_b2_20250909_071733,mistral,mistral_generalist2,generalist2,2,lack of pilot projects,lack of pilot projects,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist2_02_b3_20250909_071733,mistral,mistral_generalist2,generalist2,3,reduced reliability in DC devices,reduced reliability in DC devices,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist2_02_b4_20250909_071733,mistral,mistral_generalist2,generalist2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist2_02_b6_20250909_071733,mistral,mistral_generalist2,generalist2,6,incompatibility of DC systems components,incompatibility of DC systems components,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative_02_b1_20250909_071733,mistral,mistral_normative,normative,1,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative_02_b2_20250909_071733,mistral,mistral_normative,normative,2,lack of pilot projects,lack of pilot projects,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative_02_b3_20250909_071733,mistral,mistral_normative,normative,3,reduced reliability in DC devices,reduced reliability in DC devices,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative_02_b4_20250909_071733,mistral,mistral_normative,normative,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative_02_b5_20250909_071733,mistral,mistral_normative,normative,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative2_02_b1_20250909_071733,mistral,mistral_normative2,normative2,1,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative2_02_b2_20250909_071733,mistral,mistral_normative2,normative2,2,lack of pilot projects,lack of pilot projects,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative2_02_b3_20250909_071733,mistral,mistral_normative2,normative2,3,reduced reliability in DC devices,reduced reliability in DC devices,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative2_02_b4_20250909_071733,mistral,mistral_normative2,normative2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative2_02_b5_20250909_071733,mistral,mistral_normative2,normative2,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter_02_b1_20250909_071733,mistral,mistral_subject_matter,subject_matter,1,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter_02_b2_20250909_071733,mistral,mistral_subject_matter,subject_matter,2,lack of pilot projects,lack of pilot projects,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter_02_b3_20250909_071733,mistral,mistral_subject_matter,subject_matter,3,reduced reliability in DC devices,reduced reliability in DC devices,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter_02_b4_20250909_071733,mistral,mistral_subject_matter,subject_matter,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter_02_b6_20250909_071733,mistral,mistral_subject_matter,subject_matter,6,incompatibility of DC systems components,incompatibility of DC systems components,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter2_02_b1_20250909_071733,mistral,mistral_subject_matter2,subject_matter2,1,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter2_02_b2_20250909_071733,mistral,mistral_subject_matter2,subject_matter2,2,lack of pilot projects,lack of pilot projects,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter2_02_b3_20250909_071733,mistral,mistral_subject_matter2,subject_matter2,3,reduced reliability in DC devices,reduced reliability in DC devices,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter2_02_b4_20250909_071733,mistral,mistral_subject_matter2,subject_matter2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter2_02_b5_20250909_071733,mistral,mistral_subject_matter2,subject_matter2,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertaintly in utility interaction (net metering, utility ownership, and agreed standards)",matched,matched_by_label,FALSE,0.966,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist_02_b1_20250909_071733,gemma3,gemma3_generalist,generalist,1,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist_02_b2_20250909_071733,gemma3,gemma3_generalist,generalist,2,lack of pilot projects,lack of pilot projects,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist_02_b5_20250909_071733,gemma3,gemma3_generalist,generalist,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist_02_b10_20250909_071733,gemma3,gemma3_generalist,generalist,10,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist_02_b9_20250909_071733,gemma3,gemma3_generalist,generalist,9,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist2_02_b1_20250909_071733,gemma3,gemma3_generalist2,generalist2,1,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist2_02_b2_20250909_071733,gemma3,gemma3_generalist2,generalist2,2,lack of pilot projects,lack of pilot projects,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist2_02_b5_20250909_071733,gemma3,gemma3_generalist2,generalist2,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist2_02_b10_20250909_071733,gemma3,gemma3_generalist2,generalist2,10,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_generalist2_02_b9_20250909_071733,gemma3,gemma3_generalist2,generalist2,9,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative_02_b1_20250909_071733,gemma3,gemma3_normative,normative,1,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative_02_b2_20250909_071733,gemma3,gemma3_normative,normative,2,lack of pilot projects,lack of pilot projects,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative_02_b7_20250909_071733,gemma3,gemma3_normative,normative,7,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative_02_b10_20250909_071733,gemma3,gemma3_normative,normative,10,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative_02_b11_20250909_071733,gemma3,gemma3_normative,normative,11,"power losses, quality and safety issues","power losses, quality and safety issues",matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative2_02_b1_20250909_071733,gemma3,gemma3_normative2,normative2,1,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative2_02_b7_20250909_071733,gemma3,gemma3_normative2,normative2,7,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative2_02_b10_20250909_071733,gemma3,gemma3_normative2,normative2,10,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative2_02_b11_20250909_071733,gemma3,gemma3_normative2,normative2,11,"power losses, quality and safety issues","power losses, quality and safety issues",matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_normative2_02_b9_20250909_071733,gemma3,gemma3_normative2,normative2,9,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_subject_matter_02_b1_20250909_071733,gemma3,gemma3_subject_matter,subject_matter,1,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_subject_matter_02_b2_20250909_071733,gemma3,gemma3_subject_matter,subject_matter,2,lack of pilot projects,lack of pilot projects,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_subject_matter_02_b5_20250909_071733,gemma3,gemma3_subject_matter,subject_matter,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_subject_matter_02_b10_20250909_071733,gemma3,gemma3_subject_matter,subject_matter,10,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_subject_matter_02_b11_20250909_071733,gemma3,gemma3_subject_matter,subject_matter,11,"power losses, quality and safety issues","power losses, quality and safety issues",matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_subject_matter2_02_b1_20250909_071733,gemma3,gemma3_subject_matter2,subject_matter2,1,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_subject_matter2_02_b2_20250909_071733,gemma3,gemma3_subject_matter2,subject_matter2,2,lack of pilot projects,lack of pilot projects,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_subject_matter2_02_b7_20250909_071733,gemma3,gemma3_subject_matter2,subject_matter2,7,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_subject_matter2_02_b10_20250909_071733,gemma3,gemma3_subject_matter2,subject_matter2,10,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_gemma3_subject_matter2_02_b11_20250909_071733,gemma3,gemma3_subject_matter2,subject_matter2,11,"power losses, quality and safety issues","power losses, quality and safety issues",matched,matched_by_label,FALSE,1,2,20250909_071733,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist_03_b3_20250909_082106,phi4,phi4_generalist,generalist,3,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,matched_by_label,FALSE,1,3,20250909_082106,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist_03_b4_20250909_082106,phi4,phi4_generalist,generalist,4,lack of pilot projects,lack of pilot projects,matched,matched_by_label,FALSE,1,3,20250909_082106,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist_03_b6_20250909_082106,phi4,phi4_generalist,generalist,6,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,matched_by_label,FALSE,1,3,20250909_082106,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist_03_b8_20250909_082106,phi4,phi4_generalist,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,matched_by_label,FALSE,1,3,20250909_082106,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist_03_b10_20250909_082106,phi4,phi4_generalist,generalist,10,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,matched_by_label,FALSE,1,3,20250909_082106,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist2_03_b3_20250909_082106,phi4,phi4_generalist2,generalist2,3,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,matched_by_label,FALSE,1,3,20250909_082106,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist2_03_b4_20250909_082106,phi4,phi4_generalist2,generalist2,4,lack of pilot projects,lack of pilot projects,matched,matched_by_label,FALSE,1,3,20250909_082106,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist2_03_b6_20250909_082106,phi4,phi4_generalist2,generalist2,6,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,matched_by_label,FALSE,1,3,20250909_082106,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist2_03_b8_20250909_082106,phi4,phi4_generalist2,generalist2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,matched_by_label,FALSE,1,3,20250909_082106,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_generalist2_03_b10_20250909_082106,phi4,phi4_generalist2,generalist2,10,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,matched_by_label,FALSE,1,3,20250909_082106,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative_03_b3_20250909_082106,phi4,phi4_normative,normative,3,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,matched_by_label,FALSE,1,3,20250909_082106,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative_03_b4_20250909_082106,phi4,phi4_normative,normative,4,lack of pilot projects,lack of pilot projects,matched,matched_by_label,FALSE,1,3,20250909_082106,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative_03_b6_20250909_082106,phi4,phi4_normative,normative,6,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,matched_by_label,FALSE,1,3,20250909_082106,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative_03_b8_20250909_082106,phi4,phi4_normative,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,matched_by_label,FALSE,1,3,20250909_082106,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative_03_b10_20250909_082106,phi4,phi4_normative,normative,10,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,matched_by_label,FALSE,1,3,20250909_082106,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative2_03_b3_20250909_082106,phi4,phi4_normative2,normative2,3,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,matched_by_label,FALSE,1,3,20250909_082106,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative2_03_b6_20250909_082106,phi4,phi4_normative2,normative2,6,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertainty utility interaction (net metering, utility ownership, and agreed standards)",matched,matched_by_label,FALSE,0.988,3,20250909_082106,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative2_03_b8_20250909_082106,phi4,phi4_normative2,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,matched_by_label,FALSE,1,3,20250909_082106,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative2_03_b9_20250909_082106,phi4,phi4_normative2,normative2,9,"power losses, quality and safety issues","power losses, quality and safety issues",matched,matched_by_label,FALSE,1,3,20250909_082106,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_normative2_03_b10_20250909_082106,phi4,phi4_normative2,normative2,10,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,matched_by_label,FALSE,1,3,20250909_082106,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_subject_matter_03_b1_20250909_082106,phi4,phi4_subject_matter,subject_matter,1,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,matched_by_label,FALSE,1,3,20250909_082106,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_subject_matter_03_b2_20250909_082106,phi4,phi4_subject_matter,subject_matter,2,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,matched_by_label,FALSE,1,3,20250909_082106,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_subject_matter_03_b3_20250909_082106,phi4,phi4_subject_matter,subject_matter,3,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,matched_by_label,FALSE,1,3,20250909_082106,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_phi4_subject_matter_03_b6_20250909_082106,phi4,phi4_subject_matter,subject_matter,6,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,matched_by_label,FALSE,1,3,20250909_082106,no,UNNUMBERED,BIAS_NUM_LOW,low
